id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios,Amenidades,Exteriores,,
804,Inm24,,01/04/2025,Departamento,59m²,1,1,venta,"ventaMN 2,624,275",,"Av Colon 4853,  Nueva España, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.613419700000000,-103.395454000000000&zoom=16&markers=20.613419700000000,-103.395454000000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=aSJdwL0UErT30oxUzY-ih4LcqSw=&channel=rpfic-i24",Departamento en Venta en Torres Colon - Av Colon,"Departamento en Venta Ubicados en Torres Colon, Sobre Avenida Colon. Departamento ubicado en Torre B de 1 recámara, cocina, baño completo, sala-comedor, cuarto de lavado *Torre de 112 departamentos *5 Modelos de 1, 2 y 3 recámaras *Medidas desde 58.64 m2 hasta 73.06 m2 *Precios desde $2,624,275.67 *Seguridad 24 hrs *Acceso controlado *4 Elevadores por torre El desarrollo cuenta con amenidades como: -Alberca -GYM -Pet Park -Multicancha -Salón de usos múltiples -Área de Asadores -Playground -Locales comerciales Torre ""Europa"" B: Plazo para pago de enganche 5 meses Torre ""España"" C: Plazo para pago de enganche 13 meses Periférico Sur - 5 min (21 KMS) López Mateos Sur - 8 min (5.4 KMS) ITESO - 7 min (53 KMS) Centro Sur - 6 MIN (3.1 KMS) Características Exterior Balcón Estacionamiento techado Facilidad para estacionarse Garaje General Elevador Circuito cerrado Cocina equipada Cocina integral Planta eléctrica Seguridad 24 horas Recreación Alberca Área de juegos infantiles",SIERRA PROVIDENCIA,EB-LC2910,65420847,Publicado hace más de 1 año,59 m² tot.,59 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,Elevador : 1; Alberca,Gimnasio; Área de Juegos Infantiles,Salón de usos múltiples,,,
805,Inm24,,01/04/2025,Departamento,75m²,1,1,venta,"ventaMN 2,420,000",,"Mitla,  Monumental, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.704529835213495,-103.325036754686379&zoom=16&markers=20.704529835213495,-103.325036754686379&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=P3Sp8bWNQEKAYuj6vLdTFNiIVxs=&channel=rpfic-i24",Departamento en Venta en La Colonia Monumental,"PUNTA MITLA DEPARTAMENTOS COLONIA MONUMENTAL Monumental aún costado de la PLAZA DE TOROS. Es una excelente opción de inversión y vivienda, en una de las zonas más céntricas de la Zona Metropolitana de Guadalajara, con increíbles vistas al Estadio y a la ciudad. El desarrollo cuenta con un diseño de espacios iluminados, modernos, prácticos y funcionales. El Edificio se desarrolla en medios niveles lo cual separa los departamentos teniendo cada uno privacidad ya que no comparten MUROS con el vecino, lo que te garantiza silencio y tranquilidad, cuenta con estructura de concreto ANTISISMICA. SALA COMENDOR COCINA INTEGRAL 1/2 BAÑO AREA DE LAVADO 1 RECAMARAS CON BAÑO Y AMPLIO CLOSET 1 CAJON DE ESTACIONAMIENTO 75.47 M2 ESTACIONAMIENTO TECHADO Y UNA TERRAZA EN CUARTO NIVEL PARA USO COMUN",H&H ASESORES,I24-M-144327490,144569385,Publicado hace 225 días,75 m² tot.,75 m² cub.,1 baño,1 estac.,1 rec.,1 medio baño,A estrenar,,,,,,
806,Inm24,,01/04/2025,Departamento,95m²,1,,venta,"ventaMN 4,593,120",,"Frías 78,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.677701700000000,-103.360220400000000&zoom=16&markers=20.677701700000000,-103.360220400000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=mFkUUT8nUj2FREew0cxatLjC8X8=&channel=rpfic-i24",Departamentos en Preventa en La Americana,"Departamento en preventa en Colonia Americana, Guadalajara ¿Estás buscando una propiedad en la vibrante y cosmopolita Colonia Americana? ALYA Frías 78 es un exclusivo desarrollo de tan solo seis departamentos de dos niveles, ubicado en el corazón de la zona centro de Guadalajara, en el barrio más “cool” de la ciudad, ideal para quienes buscan un estilo de vida activo, moderno y lleno de cultura. Esta ubicación estratégica permite disfrutar de un entorno rodeado de museos, galerías de arte, tiendas y una amplia oferta gastronómica, de vida nocturna y entretenimiento. Características del Departamento Cada departamento en ALYA Frías 78 está diseñado para ofrecer comodidad y estilo, con detalles arquitectónicos únicos que combinan modernidad y tradición. Las características incluyen: Recámara con amplio clóset, ideal para una organización eficiente Terraza privada, perfecta para disfrutar de momentos de relajación al aire libre Área de home office, adaptada para quienes buscan un espacio de trabajo en casa Clóset de lavado, para mayor comodidad Sala con doble altura, proporcionando una sensación de amplitud y elegancia Comedor amplio, perfecto para reuniones Cocina equipada y funcional Baño completo con acabados modernos y de calidad Acabados Premium Los departamentos en ALYA destacan por su cuidadosa selección de acabados que reflejan un estilo contemporáneo y de alta calidad: Pisos de pasta de cemento que brindan durabilidad y diseño atemporal Azulejo de Talavera en baño y cocina, detalle artesanal que añade un toque de color y autenticidad Cubierta de mármol en la cocina, para un espacio sofisticado y fácil de mantener Muros de ladrillo pintado que aportan un estilo industrial y moderno Carpintería de pino de primera calidad, que ofrece elegancia y resistencia Estructura de concreto para una construcción robusta y segura Ventanería de herrería que combina estilo y funcionalidad Inversión Inteligente en la Colonia Americana La Colonia Americana es reconocida como la preferida por turistas y residentes para estancias de corto y largo plazo, con altos índices de ocupación y una creciente demanda de renta vacacional. Este desarrollo se convierte en una excelente opción de inversión, con retornos estimados entre un 5% y 10% anual. Además, la zona ha experimentado un crecimiento sostenido de 15% anual durante más de una década, consolidándose como una de las áreas de mayor plusvalía en Guadalajara. Invierte en un estilo de vida único y en una de las mejores zonas de Guadalajara. ALYA Frías 78 es tu oportunidad para formar parte de la comunidad más dinámica y cultural de la ciudad. ¡Agenda una visita y conoce tu próximo hogar o propiedad para inversión!",Columna Real Estate Agency,Alya - C,143364642,Publicado hace más de 1 año,95 m² tot.,95 m² cub.,1 baño,,1 rec.,,A estrenar,Terraza; Escuelas Cercanas; Closet,Area de lavandería; Servicios básicos (agua/luz),Estudio; Closets : 1,Jardín Privado,,
807,Inm24,,01/04/2025,Departamento,80m²,2,1,venta,"ventaMN 5,350,000",,"Avenida Homero 97 503,  Fraccionamiento Vallarta San Jorge, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.676931700000000,-103.397433199999994&zoom=16&markers=20.676931700000000,-103.397433199999994&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=BHE9yOPgfj77K55_w9n-rYeClsY=&channel=rpfic-i24",Estrena Departamento en Nuvola San Jorge,"¡Bienvenido a tu nuevo hogar! Este departamento es una joya moderna y funcional, ideal para quienes buscan comodidad y estilo. Con 80.81 m² de construcción, cuenta con 2 recámaras y 2 baños, perfectos para disfrutar de tu espacio personal. Detalles y acabados: - Diseño contemporáneo con acabados de alta calidad. - Amplios ventanales que permiten la entrada de luz natural. - Cocina equipada y funcional. Amenidades destacadas: - Elevador: Acceso rápido y cómodo a tu hogar. - Roof Garden: Un espacio al aire libre para relajarte, hacer una parrillada o disfrutar de vistas increíbles. - Gimnasio: Mantente en forma sin salir de casa, con equipos modernos a tu disposición. Este departamento no solo ofrece un lugar para vivir, sino un estilo de vida. ¡No dejes pasar la oportunidad de hacer de este espacio tu nuevo hogar! WIG: pM9Ng5u",Guia Excelencia Inmobiliaria,602DAJ,145866019,Publicado hace 51 días,80 m² tot.,80 m² cub.,2 baños,1 estac.,2 rec.,,A estrenar,Elevador : Si; Estado de conservación : Excelente,Gimnasio,,,,
808,Inm24,,01/04/2025,Departamento,58m²,1,1,venta,"ventaMN 2,145,169","Mantenimiento MN 1,616","Jose Luis Verdia 193,  Barrio Analco, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.669483600000000,-103.336426700000000&zoom=16&markers=20.669483600000000,-103.336426700000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=PXTTM5aY0g1IssD6fFoRE_zff-E=&channel=rpfic-i24",Departamento en Venta en Analco - Mossaica S2 - 203,"Descubre este encantador departamento en venta en la exclusiva torre Mossaica, ubicada en la tradicional colonia Analco. Situado en el segundo piso, este hogar ofrece una superficie de 57.73 m² y un balcón . El departamento cuenta con una recámara con clóset, un baño completo, cocina equipada con acabados modernos y un cuarto de lavado. Su diseño versátil incluye una alcoba flex, perfecta para adaptarse a tus necesidades como estudio, sala de TV o incluso una segunda habitación. Además, dispone de un cajón de estacionamiento, brindándote comodidad y seguridad. Su ubicación privilegiada te conecta fácilmente con las principales vialidades, comercios y servicios de la ciudad. Vive en un espacio funcional, moderno y lleno de luz, perfecto para quienes buscan comodidad y estilo en una de las zonas con mayor tradición de la ciudad. ¡Agenda tu cita y conoce tu próximo hogar!",SIERRA PROVIDENCIA,EB-SO0340,145931099,Publicado hace 46 días,58 m² tot.,58 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,Elevador : 1; Caseta de guardia; Terraza; Cuartos de servicio; Mascotas; Cocina integral; Piso en el que se encuentra : 1; Número de departamentos : 68,Gimnasio,Estudio; Closets : 1; Salón de usos múltiples; Cuarto de TV; Oficina,Balcón(es) : 1,,
809,Inm24,,01/04/2025,Departamento,85m²,3,,venta,"ventaMN 6,040,000",,"Justo Sierra,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.677732886906780,-103.366819937048330&zoom=16&markers=20.677732886906780,-103.366819937048330&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=XYutKnZJCLel3OZVyGUL3pnpYM0=&channel=rpfic-i24",Departamento en Venta Colonia Americana,"DEPARTAMENTO EN PREVENTA COLONIA AMERICANA A UNAS CUADRAS DE LOPEZ MATEOS Desde $3'560,000 hasta $6,040,000 MODELOS: Autentico 65.20 m2 Bello 92.95 Comfort 116.04 m2 Distinzione 85.98 m2 AMENIDADES Lobby Infinity pool Social lounge Firepit Workspace Fitness Center Grill Garden Terraza Dos amplios elevadores *PRECIOS SUJETOS A DISPONIBILIDAD Y FECHA DE PREVENTA * DEPENDE DE LA ELECCIÓN DE MODELO *PROMOCIONES VIGENTES. EasyBroker ID: EB-LG7315",H&H ASESORES,EB-LG7315,64849653,Publicado hace más de 1 año,85 m² tot.,85 m² cub.,2 baños,,3 rec.,1 medio baño,A estrenar,Alberca,Gimnasio,Salón de usos múltiples,,,
810,Inm24,,01/04/2025,Departamento,56m²,1,1,venta,"ventaMN 3,186,044",,"José Guadalupe Zuno,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.670142800000000,-103.364339800000000&zoom=16&markers=20.670142800000000,-103.364339800000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=zuGGp2TFTOE4gLNpm9NBmz9zw10=&channel=rpfic-i24",Departamento en Pre - Venta - Heritage Chapultepec,"Departamento en venta en la Torre Heritage Chapultepec, ubicado en el corazón de la Colonia Americana. Su orientación norte sur con 14 niveles y 4 niveles en sótanos de estacionamiento. Loft de 72 m2 ($3,636,914) 2 Recámaras de 68 m2 ($3,486,927) Estudio de 47 m2 ($2,657,380). Amenidades: Cuenta con alberca Lobby Gimnasio Lounge Pet Friendly Control de ingreso en el lobby Instalaciones y Servicios: 2 elevadores, escalera de emergencia, cisterna, hidroneumático, punto limpio, sistema de extracción de aire en sótanos, instalación para aire acondicionado, hidrantes en cada piso, control de ingreso en lobby. Especificaciones de construcción. Muros divisorios internos y entre departamentos de block, altura de 2.70M libres y estructura lozas post-tensadas de concreto.",SIERRA PROVIDENCIA,EB-MS6497,66290386,Publicado hace más de 1 año,56 m² tot.,56 m² cub.,1 baño,1 estac.,1 rec.,1 medio baño,A estrenar,Elevador : 2; Caseta de guardia; Alberca; Mascotas; Cocina integral; Estado de conservación : Excelente,Gimnasio; Seguridad privada,Salón de usos múltiples,Estacionamientos,,
811,Inm24,,01/04/2025,Departamento,221m²,2,2,venta,"ventaMN 8,800,000",,"C. Ottawa 1360, Circunvalación Americas, 44630 Guadalajara, Jal.,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.697823200000000,-103.377227700000000&zoom=16&markers=20.697823200000000,-103.377227700000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=tvNLFShe0LqZi0DHDHZSLiuw4CQ=&channel=rpfic-i24",Penthouse en Venta Providencia,PENTHOUSE EN VENTA A UNOS PASOS DE PUNTO SAO PAULO Distribución: 221m2 2 recamaras 2 baños Cocina Integral Sala Comedor Zona de Lavandería 3 balcones 2 cajones de estacionamiento Roof Top Privado Departamento en venta totalmente nuevo a unas cuadras de Punto Sao Paulo 58 Departamentos 15 Niveles 4 Departamentos por nivel AMENIDADES: Lounge Business Center Lobby Sala de Juntas,BROKO REAL ESTATE,5P6942,141920222,Publicado hace más de 1 año,221 m² tot.,221 m² cub.,2 baños,2 estac.,2 rec.,,A estrenar,Elevador : 2; Caseta de guardia; Escuelas Cercanas; Cocina integral,Aire acondicionado,Salón de usos múltiples,,,
812,Inm24,,01/04/2025,Departamento,110m²,2,2,venta,"ventaMN 6,900,000","Mantenimiento MN 3,473","C. Ottawa, Circunvalación Americas,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.696832500000000,-103.377142800000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=FIZ9vgAquhK9xEyAtZlf-ULJ2ZE=&channel=rpfic-i24",Departamento en Venta en Providencia,"DEPARTAMENTO EN VENTA EN TORRE LIVET OTTAWA 2 recámaras 1 estudio o sala de TV Cuarto de lavado 2 baños completos Comedor Bodega 2 cajones de estacionamiento 2 cajones de estacionamientos para visitas Cocina Integral Cisterna 8 meses desde la entrega Vigilancia 24/7 Piso 2 Terreno: 97m2 Construcción: 110m2 AMENIDADES: Salón Social con mesa de billar y pantalla 2 salas de co-working Salón de yoga A una cuadra de Pablo Neruda y 5 minutos caminando de Punto Sao Paulo y 2 cuadras de Av Américas. Es una de las zonas mas buscadas por los inversionistas, profesionistas, médicos, familias por su ubicación y facilidad de movilidad.",BROKO REAL ESTATE,5S9O59,144444759,Publicado hace 239 días,110 m² tot.,110 m² cub.,2 baños,2 estac.,2 rec.,,1 años,Elevador : 1; Caseta de guardia; Escuelas Cercanas; Cocina integral; Piso en el que se encuentra : 2; Ubicación : Frente,Aire acondicionado; Seguridad privada,Bodega(s) : 1,Estacionamientos,,
813,Inm24,,01/04/2025,Departamento,58m²,1,1,venta,"ventaMN 2,146,284","Mantenimiento MN 1,617","Jose Luis Verdia 193,  Barrio Analco, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.669483600000000,-103.336426700000000&zoom=16&markers=20.669483600000000,-103.336426700000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=PXTTM5aY0g1IssD6fFoRE_zff-E=&channel=rpfic-i24",Departamento en Venta en Analco - Mossaica S2 - 303,"Descubre este encantador departamento en venta en la exclusiva torre Mossaica, ubicada en la tradicional colonia Analco. Situado en el tercer nivel, este hogar ofrece una superficie de 57.76 m² y un balcón . El departamento cuenta con una recámara con clóset, un baño completo, cocina equipada con acabados modernos y un cuarto de lavado. Su diseño versátil incluye una alcoba flex, perfecta para adaptarse a tus necesidades como estudio, sala de TV o incluso una segunda habitación. Además, dispone de un cajón de estacionamiento, brindándote comodidad y seguridad. Su ubicación privilegiada te conecta fácilmente con las principales vialidades, comercios y servicios de la ciudad. Vive en un espacio funcional, moderno y lleno de luz, perfecto para quienes buscan comodidad y estilo en una de las zonas con mayor tradición de la ciudad. ¡Agenda tu cita y conoce tu próximo hogar!",SIERRA PROVIDENCIA,EB-SO0648,145932286,Publicado hace 46 días,58 m² tot.,58 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,Elevador : 1; Caseta de guardia; Terraza; Cuartos de servicio; Escuelas Cercanas; Mascotas; Cocina integral; Piso en el que se encuentra : 3; Número de departamentos : 68,Gimnasio; Seguridad privada,Estudio; Area de eventos; Closets : 1; Salón de usos múltiples; Cuarto de TV; Oficina,Balcón(es) : 1,,
814,Inm24,,01/04/2025,Departamento,53m²,1,1,venta,"ventaMN 2,468,829",,"Padro Antonio Buzeta  1062,  Villas Del Country, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.695424700000000,-103.371440500000005&zoom=16&markers=20.695424700000000,-103.371440500000005&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Uq9L5yOVkw9e2CcTcvuRtWJB728=&channel=rpfic-i24","Departamento en Preventa, Coordenada Country.","Coordenada Country es un desarrollo inmobiliario de usos mixtos ubicado en Guadalajara, Jalisco, a solo 5 min de Midtown y a 3 min de Punto Sao Paulo. Entrega Octubre 2024.** Características: 42.98 m2 Construcción - Sala. - Comedor. - Cocina. - 1 Recamara. - 1 Baño. Amenidades: - Gimnasio. - Logistic Concierge. - Pet Concierge. - Uber Spot. - Pool Garden. - Clean Concierge. - Tool Library. Sujeto a disponibilidad. *Cambios de informacion o precios sin previo aviso. WIG: ptWvWnQ",FINCA INMUEBLES,2KS3B0,65559030,Publicado hace más de 1 año,53 m² tot.,53 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,Alberca; Cocina integral; Estado de conservación : Excelente,Gimnasio,,,,
815,Inm24,,01/04/2025,Departamento,59m²,2,,venta,"ventaMN 3,356,318",,"AV Mexico,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.679378400000000,-103.392395899999996&zoom=16&markers=20.679378400000000,-103.392395899999996&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=DHR7UVz95GqKgSoDhhssTDh0ukg=&channel=rpfic-i24",Departamento en Venta Americana / Av México,"DEPARTAMENTO DE LUJO AV MÉXICO EXCELENTE UBICACIÓN COLONIA AMERICANA $3,356,318.00 hasta $4,666,745.00 * MODELOS DISPONIBLES UNO 79.8m2 DOS 6Om2 TRES 68.5 m2 CUATRO 73.7m2 CINCO 84.5 m2 SEIS 84.8 m2 SIETE 87.3 m2 SALA COMEDOR COCINA INTEGRAL 1-3 RECAMARÁS (Depende del modelo) BAÑOS COMPLETOS ESTACIONAMIENTO AMENIDADES: SKY TERRACE JACUZZI SPA INFINITY POOL SUN DECK GAME ROOM OUTDOOR Cuartodevideojuegos WELLNESS YOGA DECK PET SHOWERS KIDS POOL ROOFTOP REPÚBLICA *PRECIOS SUJETOS A DISPONIBILIDAD Y FECHA DE PREVENTA * DEPENDE DE LA ELECCIÓN DE MODELO *PROMOCIONES VIGENTES. EasyBroker ID: EB-LG7316",H&H ASESORES,EB-LG7316,144569438,Publicado hace 226 días,59 m² tot.,59 m² cub.,2 baños,,2 rec.,1 medio baño,A estrenar,Alberca; Jacuzzi,Gimnasio; Área de Juegos Infantiles,Salón de usos múltiples,,,
