id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios,Amenidades,Exteriores,Unnamed: 30,latitude,longitude
1251,Inm24,Zapopan,01/04/2025,Departamento,117m²,3,2,venta,"ventaMN 6,786,000","Mantenimiento MN 3,500","C. libra,  Lomas Altas, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.683310500000000,-103.413071700000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=twZRwwZev7aXg4kMci_Z_QhidRQ=&channel=rpfic-i24","Departamento en Distrito Cube, Lomas Altas","Departamento en Distrito Cube, Lomas Altas Planta Baja 117 mt2 + 75 de terraza Vista a la Calle Libra. Precio de oportunidad, dentro de la exclusiva colonia lomas altas. *Número de recámaras: 3 *Baños: 3 *Elevador: Si *Estacionamientos: 2 -Amenidades: Alberca Gym",Gaant Grupo Inmobiliario,5TSOEG,145768036,Publicado hace 66 días,117 m² tot.,117 m² cub.,3 baños,2 estac.,3 rec.,,A estrenar,Alberca,Gimnasio,,,,20.683311,-103.413072
1252,Inm24,Zapopan,01/04/2025,Departamento,72m²,2,1,venta,"ventaMN 3,000,000",,"Federalismo Norte,  La Palmita, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.730501700000000,-103.352573200000000&zoom=16&markers=20.730501700000000,-103.352573200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=vwVdYiD6l2bwXciqicZ24ZBz44M=&channel=rpfic-i24","Departamento Como Nuevo, en Venta en Federalismo Norte.","Departamento en venta en Federalismo Norte, Col. La Palmita, por el Auditorio Benito Juárez. Medidas: 72mts de superficie + 12mts del cajón de estacionamiento. Características: - Piso 15 - 2 habitaciones con closet - 2 baños completos - Sala y comedor - Cocina integral con estufa - Balcón - Lavadora y secadora - Cajón de estacionamiento Amenidades; -Alberca climatizada -Roof top -Gimnasio -Cine al aire libre -Área de juegos (billar, futbolito y mesa de ping pong). -Área de negocios y coworking -Fogatas artificiales -Terraza Libre de gravamen, aceptamos todos los créditos. Cuota de mantenimiento $2,103 mensual.",Eversa Grupo Inmobiliario,5S36N9,144267099,Publicado hace 263 días,72 m² tot.,72 m² cub.,2 baños,1 estac.,2 rec.,,3 años,Elevador : 1; Caseta de guardia; Alberca; Cuartos de servicio; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 11,Gimnasio; Internet/Wifi; Seguridad privada; Área de Juegos Infantiles,Closets : 2; Salón de usos múltiples,Jardín Privado,,20.730502,-103.352573
1253,Inm24,Zapopan,01/04/2025,Departamento,141m²,2,2,venta,"ventaMN 7,803,950",,"AV GUADALUPE 5300,  Fraccionamiento Villa Verona, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.661960700000001,-103.427416500000006&zoom=16&markers=20.661960700000001,-103.427416500000006&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=FlFRTtXfQtWCbQNIoNNnfMwX5qk=&channel=rpfic-i24",Departamento en Venta en Fraccionamiento Villa Verona,"Id 1072 La propiedad en venta se encuentra en el Fraccionamiento Villa Verona, en Zapopan, Jalisco, México. Se trata de un departamento en el piso 12 con una superficie total de 141 metros cuadrados. El edificio cuenta con servicios como cocina integral, elevador y se encuentra en un fraccionamiento privado. El departamento tiene 2 recamaras, 2 baños completos, 1 medio baño y 2 lugares de estacionamiento. La construcción es de excelente calidad y se encuentra en perfectas condiciones. En Soho Avenida Guadalupe ofrece distintos prototipos de departamentos, en este caso, Manhattan cuenta con sala-comedor, cocina, área de lavado, balcón y terraza. Además, el edificio cuenta con amenidades como lobby, sala de juntas, espacios de trabajo privados, salón de usos múltiples, yoga, jardín y terraza. Las Imagenes Corresponden Al Departamento Muestra Con Fines Ilustrativos, Los DiseÑOs, Caracteristicas Y Precios Pueden Cambiar Sin Previo Aviso. Visita Nuestro Aviso De Privacidad En:-de-privacidad",Pulppo,6781c5398f15453a5672c130,145587840,Publicado hace 87 días,141 m² tot.,141 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,A estrenar,Elevador : Si; Cocina integral; Estado de conservación : Excelente,,,,,20.661961,-103.427417
1254,Inm24,Zapopan,01/04/2025,Departamento,118m²,2,2,venta,"ventaMN 5,723,000",,"C. Libra , Juan Manuel Vallarta,  Zapopan, Jal.,  Lomas Altas, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.682450600000000,-103.412971800000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=v5ftBDEMf9BLdYNb22P3TuP_YZw=&channel=rpfic-i24",Departamentos en Preventa en Lomas Altas,"Inversión a precio de oportunidad! Departamentos en preventa con un precio más bajo. Entrega en marzo de 2025 Está ubicado en lomas altas muy cerca de san Nico Depas de 118 m2 (2 recamaras) Y un penthouse de 256 m2 (3 recamaras) M2 en $48,500 Para mis información al Ver datos",ADRIANA CARDENAS,5S8OO3,144418323,Publicado hace 242 días,118 m² tot.,118 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,A estrenar,Elevador : 1; Caseta de guardia; Alberca; Escuelas Cercanas; Cocina integral; Acceso discapacitados,Gimnasio; Internet/Wifi; Línea blanca; Seguridad privada,,Asador,,20.682451,-103.412972
1255,Inm24,Zapopan,01/04/2025,Departamento,217m²,3,2,venta,"ventaMN 17,490,000",,"Av patria ,  Puerta de Hierro, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.703682600000000,-103.414429000000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=9TzTKcidcy3pSlTddTdx-NDaORk=&channel=rpfic-i24",Departamento de Lujo en Venta en Lobby33 Andares Puerta de Hierro,"JP0222/AL-2.5 Jorge Prigadáa Ver datos *Precios sujetos a cambios sin previo aviso* Exclusivo Departamento en Venta en Andares Vista Increíble, piso 22, la mejor orientación Excelente distribución Amplios espacios, terraza en el area de comedor Cocina integral con barra desayunador Iluminación Led Pasillo, área de lavado 3 recámaras opción a 4 Cuarto de servicio completo Dos recamaras comparten Baño, closet independiente 2 estacionamientos en nivel 1 172 mts2 En esquina Escriturado",Capital Brokers,EB-JO4049,79500495,Publicado hace más de 1 año,217 m² tot.,217 m² cub.,3 baños,2 estac.,3 rec.,1 medio baño,3 años,Elevador : 1; Alberca; Terraza; Mascotas,Area de lavandería; Gimnasio; Aire acondicionado,Salón de usos múltiples,Balcón(es) : 1,,20.703683,-103.414429
1256,Inm24,Zapopan,01/04/2025,Departamento,322m²,3,3,venta,"ventaMN 24,000,000",,"Torre de Hierro,  Puerta de Hierro, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.710353654566312,-103.414645953967300&zoom=16&markers=20.710353654566312,-103.414645953967300&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=n2hlMk6BZRuvasqgJN0QLie7tcc=&channel=rpfic-i24",Depa Amueblado en Venta Puerta de Hierro,Piso 8 Superficie: 322.28 m2 - Terraza: 12.91 m² - Estacionamiento: 48.04 m² 3 lugares de estacionamiento - Acceso directo al departamento en elevador - Recibidor - Sala - Comedor - Terraza con vista espectacular a zona andares - Cocina integral cuarto de lavado - Cuarto de servicio con baño completo - Medio de baño visitas - Estar TV - 3 recámaras - 3 baños completos Recámara principal con vestidor y jacuzzi Amenidades - Alberca - Gym - Amplias áreas verdes - Terraza para eventos - Seguridad 24/7 *Ubicado en el corazón de Zona andares,YABE ASESORES INMOBILIARIOS,EB-SE9828,145594295,Publicado hace 87 días,,322 m² cub.,3 baños,3 estac.,3 rec.,1 medio baño,1 años,Amueblado; Elevador : 1; Alberca; Terraza; Cuartos de servicio; Jacuzzi; Cocina integral,Area de lavandería; Gimnasio; Seguridad privada,,,,20.710354,-103.414646
1257,Inm24,Zapopan,01/04/2025,Departamento,283m²,3,2,venta,"ventaMN 12,900,000",,"Paseo Cima Real 100,  Valle Real, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.721888500000000,-103.435554800000000&zoom=16&markers=20.721888500000000,-103.435554800000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=RSLkEx29Q5O0ztAPgI0lZkuw5to=&channel=rpfic-i24","Departamento en Venta en Cima Real 100, Zona Real, Zapopan.","Departamento en VENTA en Cima Real 100 Valle Real, Zapopan . Amplio departamento con vista espectacular a la ciudad de Guadalajara, torre ubicada a un costado del campo de golf La Loma y el fraccionamiento Valle Real, una de las zonas de más alta plusvalía en la ciudad. Cuenta con una superficie de 283m2, ubicado en el segundo piso. Estacionamientos para 2 autos con acceso directo al departamento, 2 elevadores ( 1 de servicio ) . Bodega (2.5 largo x 1.5 ancho,) Recibidor , amplia sala y comedor, balcón , medio baño de visitas. Cocina integral independiente con cubierta en granito e isla. Cuarto de servicio y de lavado con baño completo. 3 recámaras muy amplias con baño y vestidor. El baño de la recámara principal con jacuzzi. Excelentes acabados en mármol, granito , carpintería de encino y aires acondicionados . AMENIDADES: Vigilancia las 24 horas, alberca, salón de eventos , terraza, business center, gimnasio, sala de cine para 12 personas , alberca infinity, área de baños con sauna y vapor, vestidores, parque con área infantil, jardines y fuentes .",INSEASON REAL ESTATE OK,5TTPCS,145795888,Publicado hace 62 días,283 m² tot.,283 m² cub.,4 baños,2 estac.,3 rec.,1 medio baño,7 años,Caseta de guardia; Alberca; Terraza; Jacuzzi; Estado de conservación : Excelente; Closet,Gimnasio; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles,Area de eventos; Closets : 1; Salón de usos múltiples; Sótano,Asador,,20.721888,-103.435555
1258,Inm24,Zapopan,01/04/2025,Departamento,194m²,3,3,venta,"ventaMN 10,000,000",,"vista lomas,  Lomas Altas, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.685709500000000,-103.415662200000000&zoom=16&markers=20.685709500000000,-103.415662200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=7TTM060BAAtUISqVAHkDI3zyyEM=&channel=rpfic-i24",Departamento en Venta o Renta Vista Lomas,"Departamento en vista Lomas, Col. Lomas Altas a estrenar, piso 7 Torre C, con superficie de 151 mts mas terraza bastante amplia, 3 recamaras con baño cada recamara la recamara principal con vestidor y persianas, sala comedor cocina, cuarto de servicio, estudio 3 cajones de estacionamiento en sótano, Amenidades alberca, gimnasio, terraza para eventos, área de juegos infantiles , ludoteca, recepción, vallet parking, área para jóvenes, salón de eventos, Incluye mantenimiento. EasyBroker ID: EB-LB4829",Gaant Grupo Inmobiliario,EB-LB4829,64649549,Publicado hace más de 1 año,194 m² tot.,194 m² cub.,3 baños,3 estac.,3 rec.,,A estrenar,Alberca,Gimnasio; Área de Juegos Infantiles,Salón de usos múltiples,,,20.68571,-103.415662
1259,Inm24,Zapopan,01/04/2025,Departamento,185m²,2,3,venta,"ventaMN 11,000,000","Mantenimiento MN 6,000","ACUEDUCTO ,  Puerta de Hierro, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.711914999800094,-103.409128985180640&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=7pZiZEJ28PKaN9r89zTgtydQzaM=&channel=rpfic-i24",Departamento en Venta en Andares - Torre Tres60,"Descripción General Este departamento, como nuevo, está ubicado en la prestigiosa zona de Andares - Puerta de Hierro, en la Torre Tres 60, piso 8 de la Torre Norte. Su distribución y terminados de lujo lo hacen una excelente opción para quienes buscan comodidad y exclusividad. Distribución del Departamento • Amplio recibidor: con ventanales de piso a techo. • Sala comedor: en espacio abierto. • Cocina equipada: varios espacios de alacena, lavavajillas y doble tarja. • Cuarto de lavado y cuarto de servicio: con baño completo. • Acceso directo: a escaleras de servicio. • Medio baño: para visitas. • Recámara principal: con doble vista, walk-in closet y baño completo. • Recámara secundaria: con closet y baño completo. • Jacuzzi de lujo: instalado. Características Adicionales • Aires acondicionados: cuenta con 6 unidades. • Terminados de lujo: en todo el departamento. • 3 Espacios de Estacionamiento. Servicios y Amenidades de la Torre • Vigilancia: 24/7. • Gimnasio: completamente equipado. • Alberca: con chapoteadero. • Sala de cine: disponible para residentes. • Terraza para eventos: perfecta para reuniones y celebraciones. Este departamento es una oportunidad única para vivir en una de las mejores zonas de la ciudad, con todas las comodidades y servicios que necesitas. No dejes pasar esta oportunidad y contáctanos para más información o una visita.",TREGO INMOBILIARIA,60DONS,146173318,Publicado hace 18 días,185 m² tot.,185 m² cub.,3 baños,3 estac.,2 rec.,,15 años,Elevador : 1; Caseta de guardia; Alberca; Terraza; Cuartos de servicio; Jacuzzi; Escuelas Cercanas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 8; Closet,Area de lavandería; Gimnasio; Internet/Wifi; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles; Espacio de co-working,Area de eventos; Closets : 2; Salón de usos múltiples,,,20.711915,-103.409129
1260,Inm24,Zapopan,01/04/2025,Departamento,150m²,3,2,venta,"ventaMN 8,900,000",,"Avenida Pablo Neruda 4128,  Jardines Universidad, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.692100499999998,-103.409892799999994&zoom=16&markers=20.692100499999998,-103.409892799999994&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ztx-vL82E-d_cLI6kZqEs3jCxfQ=&channel=rpfic-i24",Penthouse en Venta en Torre Tribeca Jardines Universidad,"Se vende PH en Tribeca lofts sobre Av. Pablo Neruda de solo 38 departamentos CARACTERISTICAS Piso 10 150 m2 3 recámaras 2 baños completos 2 cajones + bodega Terraza AMENIDADES Seguridad 24 horas, alberca, gimnasio, salón de eventos *Actualmente rentado, el contrato vence en noviembre Mantenimiento: 5,400 incluye agua y gas WIG: pr3tIdD",CasaSur,5SHKT1,144657871,Publicado hace 215 días,150 m² tot.,150 m² cub.,2 baños,2 estac.,3 rec.,,,Alberca; Estado de conservación : Excelente,Gimnasio,Salón de usos múltiples,,,20.6921,-103.409893
1261,Inm24,Zapopan,01/04/2025,Departamento,130m²,3,2,venta,"ventaMN 8,085,280",,"PASEO DE VALLE REAL 1595,  Valle Real, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.719773500000000,-103.438506400000000&zoom=16&markers=20.719773500000000,-103.438506400000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=awieLEOE-OAY9e3diyYoxTkCG3M=&channel=rpfic-i24",Venta de Departamento en Torre Adana,"TERMINADOS DE LUJO MARMOL Y DUELA DE INGENERIA, TODOS LOS DEPTO TIENEN VISTA PANORAMICA A CAMPO DE GOLF, LAS LOMAS EL COUNTRY. DEPTO 8.1 3 RECAMÁRAS, 3.5 BAÑOS, SUPERFICIE TOTAL 1 Ver datos INTERIOR + 12.27 TERRAZA PRECIO: $7,694,717.00 DEPTO 16.4: 3 RECAMÁRAS, 3.5 BAÑOS, SUPERFICIE TOTAL 1 Ver datos INTERIOR + 14.98 TERRAZA PRECIO: $8,085,280.00 DEPTO 7.1: 3 RECAMÁRAS, 3.5 BAÑOS, SUPERFICIE TOTAL 1 Ver datos INTERIOR + 12.98 TERRAZA PRECIO: $7,854,594.00 DEPTO 7.2: 2 RECAMÁRAS, 2.5 BAÑOS, SUPERFICIE TOTAL 1 Ver datos INTERIOR + 22.55 TERRAZA PRECIO: $7,854,594.00 -LAS IMAGENES SON SOLO REPRESENTATIVAS. -PRECIOS SUJETOS A CAMBIOS SIN PREVIO AVISO SR-16- 4*. EasyBroker ID: EB-JW9962",FRAVA INMOBILIARIA,EB-JW9962,79687691,Publicado hace más de 1 año,,130 m² cub.,3 baños,2 estac.,3 rec.,1 medio baño,A estrenar,Alberca; Terraza; Seguridad; Jardín,Gimnasio; Circuito Cerrado,Salón de usos múltiples,,,20.719773,-103.438506
1262,Inm24,Zapopan,01/04/2025,Departamento,72m²,1,1,venta,"ventaMN 3,450,000","Mantenimiento MN 1,800","Av. Paseo de la luna 630,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.726746300000000,-103.457728500000000&zoom=16&markers=20.726746300000000,-103.457728500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=RLIn55GOiSDmwJOAN9yzAFrG1lQ=&channel=rpfic-i24",Venta de Departamento en Solares Residencial,"Características del departamento: Departamento en Venta en Solares, Torre LIVA Características del departamento: Cocina equipada, sala y comedor amplios, con espacio abierto, 2do baño completo, cuarto de lavado. 1 cajón de estacionamiento a pie de elevador. Bodega privada en estacionamiento. Piso 1, torre B, con elevadores. Superficie: 72 m2 1 habitación amplia con baño completo y walk in closet Extras del departamento: 2 aires acondicionados, persianas dobles en recámara, sala y comedor (elegance black out), lámparas decorativas de lujo en cocina. Muro de tercera dimensión en recámara y sala. Llave de tarja multifuncional. Filtro de agua purificada y alcalina en cocina. Cocina con azulejo. Detalles: toalleros, porta toallas, porta llaves. Lámparas con sensor pasillo. Tapiz en baño. 10 repisas. Conexión extra de luz en barra cocina. Reloj de pared en cocina. Cajón alacena extra. Alacena y closets reforzados. Chapa extra en puerta principal. Puerta de cristal 2do baño. Departamento impecable, como nuevo. AMENIDADES DE TU NUEVO DEPA Gimnasio bien equipado. WI-FI libre en terrazas Terraza de eventos con asadores: área de mascotas, área de picnic, fogatero, área de cine al aire libre Terraza de eventos con asador y área de juegos infantiles Terraza eventos techada (con TV) al lado de la alberca Alberca con: pista de nado rápido, área de niños (chapoteadero), alberca de adultos. *No incluye mobiliario IH/4 *Se aceptan todas las formas de pago y créditos. *Propiedad en libertad de gravamen. *Anuncio vigente al 31/12/24 *El precio total más gastos notariales. *Enganche desde el 10% (variable) KW Grand, Evolución inmobiliaria de occidente SAPI de C.V. Plaza D-Lucca; Av. Santa Margarita 4099 Local C-26, Valle Real, Zapopan, CP- Ver datos , Tel: Ver datos , Ver datos . Horario de atención: Lu-Vi 8:30 am – 6:30 pm, Sab. 9:00 am – 1:00 pm. Quejas y sugerencias al: Ver datos . No de registro del contrato: Ver datos . Aviso de privacidad:",KW GRAND,1039-6806,143904867,Publicado hace 306 días,72 m² tot.,72 m² cub.,2 baños,1 estac.,1 rec.,,3 años,Alberca; Cocina integral,Gimnasio; Área de Juegos Infantiles,,,,20.726746,-103.457729
