id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios,Amenidades,Exteriores,url_original
511,Inm24,,sep-25,Casa,534m²,6,4,renta,"rentaMN 65,000",,"Avenida General Ramón Corona,  Zapopan, Jalisco","https://maps.google.com/maps/api/staticmap?center=20.733061299999999,-103.462367900000003&zoom=16&markers=20.733061299999999,-103.462367900000003&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=f7npXXgiWB_1LgnhZM5uCs-EEBM=&channel=rpfic-i24","Casa en Solares con 6 Recámaras, Id:.","[ARR] ID HOUM: Ver datos Entérate de todos los beneficios al rentar con Houm: • No te pedimos aval • Asistencia e intermediación con el propietario • Firma tu contrato online • Renta sin burocracia, papeleos y mucho más rápido • Difiere tu depósito en hasta 6 meses sin interés Casa en renta, ubicada en la colonia Solares, con una superficie construida de534.19m² y superficie total de 719 m². Cuenta con 4 bodegas, fuente, tanque estacionario, jardin alrededor de la casa. Sus principales características son: • Sin amueblar • 5 recámaras • 4 baños • Admite mascotas • 4 estacionamientos • Cocina equipada • Año de construcción: 1960 • Cuarto de lavado • Bodega Además, el inmueble cuenta con las siguientes amenidades: • Salón de eventos • Zona de juegos • Zona de asadores Si rentas con nosotros, te brindamos asesoría personalizada durante todo el proceso. IMPORTANTE: • Se deben demostrar ingresos de 3 veces el valor de la renta • En caso de que tus ingresos no lleguen a 3 veces el valor de la renta, estos pueden ser la suma de las personas que vivirán en la propiedad • Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la comodidad de tu hogar • Y lo mejor... SIN AVAL Más que una corredora, somos Houm. *Aplican T&C",HOUM RENTAS,157557R,147252855,Publicado hace 42 días,719 m² lote,534 m² constr.,4 baños,4 estac.,6 rec.,,65 años,Mascotas,,Bodega(s) : 1; Area de eventos,Asador; Balcón(es) : 1,
512,Inm24,,sep-25,Casa en condominio,400m²,4,3,venta,"ventaMN 13,500,000","Mantenimiento MN 2,250","Privada de la Nogalera 6,  Bosques de San Isidro, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.783103700000001,-103.367240449999997&zoom=16&markers=20.783103700000001,-103.367240449999997&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=nfzpVjRXXVwsTRuyyfnrVxtkmps=&channel=rpfic-i24",Venta y Renta Casa en Las Cañadas Zapopan Jalisco,"Oportunidad: Casa en venta por debajo de precio de avalúo, también se renta amueblada o sin amueblar la renta baja $5,000. Esta casa está construida en 3 niveles y está ubicada en la mejor calle de Las Cañadas, es cerrada y muy tranquila, con estacionamiento para 3 autos y departamento independiente con una recámara y baño completo para el servicio a nivel calle, subimos al primer nivel donde se encuentra una terraza sin techar, la alberca y baños en área de jardín, con una vista espectacular hacia el campo de golf y sin vista de cables ya que esta calle tiene todo el cableado oculto, drenaje, frente a cámara de seguridad, fibra óptica, y a pocos metros del club de golf. Subimos al segundo nivel donde está el resto de la casa para darle privacidad e inmejorables vistas, cuenta terminados de pisos de mármol, vigas de acero expuestas, ventanales en todas las áreas que le dan mucha luz y amplitud a cada espacio, tiene un espectacular diseño moderno y fácil de renovar. La terraza techada y ventilada comunica con las áreas sociales de sala y comedor todas abiertas y ya más privada la cocina y área de servicio en ese mismo nivel. En medio nivel abajo se encuentran las 3 recámaras secundarias cada una con su baño y espaciosos closets y 2 con vestidor. Además de un baño completo de visitas. La recámara principal se encuentra en planta alta así como un estudio o cuarto de TV,  ya en la recámara cuenta con a/a y su maravillosa vista de 180 grados a todo el Valle de San Isidro, en el baño renovado con un walk in closet enorme con espacio hasta para poner aparatos de gimnasio, tiene jacuzzi, vapor y closet de blancos. La orientación perfecta permite disfrutar cada espacio todo el año, y la calidad de vida con el aire puro, pozos de agua independientes al resto de Las Cañadas, además de su aljibe para siempre contar con agua, personal de servicio fácil de conseguir por los pueblos cercanos a este fraccionamiento hermoso repleto de áreas verdes, cuidado, seguro, con rondines de seguridad constantes, club de golf, tenis, iglesia preciosa, plaza comercial con todos los servicios, hacen de tu experiencia de vida un verdadero lujo a tu alcance! WIG: pcCY19m",Lucy,2KHTHT,65285639,Publicado hace más de 1 año,900 m² lote,400 m² constr.,6 baños,3 estac.,4 rec.,,40 años,Alberca; Cuartos de servicio; Jacuzzi; Escuelas Cercanas; Niveles construidos : 3; Cocina integral; Estado de conservación : Bueno,Aire acondicionado; Seguridad privada; Servicios básicos (agua/luz),Bodega(s) : 1; Estudio; Cuarto de TV,,
513,Inm24,,sep-25,Casa,400m²,3,4,renta,"rentaMN 67,000",,"Zona Real ,  Valle Real, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.723580100000000,-103.446841899999980&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Zj8K2ECYIcQwrqRCYq9uuFKM7Zs=&channel=rpfic-i24",Casa Arauca Residencial,"Casa en renta sin muebles en Zona Real, Zapopan... coto privado con extensas áreas verdes y andadores. coto ARAUCA Renta: 67,000 Primer piso: Estudio con baño de visitas completo, cocina, sala, comedor, terraza y jardín amplio; cochera para 4 autos. Segundo piso: 3 recamaras con baño completo y closet propio, y área de lavado. Casa club: Alberca, gimnasio, baños con sauna y vapor, cine, terraza para eventos, canchas de tenis, cancha multiusos y área de juegos.",ÚNICA Inmobiliaria,28CNR3,55425513,Publicado hace 52 días,400 m² lote,400 m² constr.,3 baños,4 estac.,3 rec.,1 medio baño,3 años,Amueblado; Cuartos de servicio; Escuelas Cercanas; Niveles construidos : 2; Cocina integral,Seguridad privada,Bodega(s) : 1; Cuarto de TV,,
514,Inm24,,sep-25,Casa,350m²,4,2,renta,"rentaMN 30,000",,"pedro maria anaya 1060,  Blanco y Cuellar, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.673812900000000,-103.323120400000000&zoom=16&markers=20.673812900000000,-103.323120400000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=zOlTSijk_6vrlOj3qfbB6akyblc=&channel=rpfic-i24",Casa con Local en Renta,"No pierdas la oportunidad de invertir en tu próximo Negocio  Casa en Renta con Local, a una Cuadra del mercado del Mar de la 36 , a 5 cuadras de la estación del tren de Oblatos , Escuelas , Templos , Mercados y mucha afluencia de gente , Que no te la ganen !! Excelente para Negocio , Bodega , Oficinas , entre otros Giros !! Casa en Planta Alta 4 habitaciones 2 con baño Sala /comedor y Cocina , cochera para dos autos Interfón Internet Infinitum totalmente Gratis Local en planta baja adaptado para minisuper con cámara de Refrigeración y ventanales con cortinas de acero Se renta Toda la Propiedad Completa",JC INMOBILI,616FCB,146785871,Publicado hace 92 días,199 m² lote,350 m² constr.,3 baños,2 estac.,4 rec.,,45 años,Escuelas Cercanas,Internet/Wifi,Bodega(s) : 1; Oficina; Sótano,,
515,Inm24,,sep-25,Casa,300m²,5,1,renta,"rentaMN 26,000",,"APENINOS ,  Independencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.707404300000000,-103.322957600000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=DuQnAWcg1WdfJSuOcWfo2ZYr0rY=&channel=rpfic-i24",Hermosa Casa Remodelada con 5 Habitaciones a 1' de Udg Medicina,"BELLA CASA RECIEN REMODELADA SUPER UBICADA A UNA CALLE DE LA ESCUELA DE MEDICINA UDG ESCUELA DE ENFERMERIA, ODONTOLOGIA Y AREAS MEDICO BIOLOGICAS A UNOS MINUTS DEL CENTRO MEDICO IMSS EN PLANTA BAJA: COCHERA PARA 1 AUTO PEQUEÑO PORCHE RECIBIDOR SALA COMEDOR 2 HABITACIONES 2 BAÑOS COMPLETOS COCINA AMPLIO PATIO DE SERVICIO EN PLANTA ALTA AMPLIO STAR PARA TV / ESTUDIO 1 BAÑO COMPLETO 3 RECAMARAS MUY CERCA DE ESCUELAS A DOS CALLES DE CALZADA INDEPENDENCIA SUPER CERCA DE PARQUES Y TRANSPORTES PUBLICOS, MACROBUS PRECIO DE RENTA 26,000",REMAX ABACO,5TS8KC,145753812,Publicado hace 207 días,350 m² lote,300 m² constr.,3 baños,1 estac.,5 rec.,,10 años,Terraza; Escuelas Cercanas; Niveles construidos : 2; Cocina integral; Closet,Area de lavandería; Internet/Wifi; Línea blanca; Servicios básicos (agua/luz); Espacio de co-working,Estudio; Patio; Cuarto de TV; Oficina,Balcón(es) : 1,
516,Inm24,,sep-25,Casa en condominio,144m²,2,2,venta,"ventaMN 4,099,000",,"MADEIRAS ,  Nuevo México, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.773765500000000,-103.426997600000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=K-Ah_NrI5UcGJZBVw8jT5YZ3HHc=&channel=rpfic-i24","Hermosa Casa en Condominio Madeiras II, Capital Norte","Condominio Madeiras II, Capital Norte **Orientación:** Norte-Sur **Precio de Venta:** $4,099,000 **Opción de Renta:** $17,000 mensuales **Superficie:** - Terreno: 99 m² - Construcción: 144 m² **Descripción:** Hermosa casa en condominio exclusivo Madeiras II, ubicada en Capital Norte, con excelente ubicación y orientación norte-sur. Esta propiedad cuenta con una distribución de tres niveles y una amplia área verde en el condominio, además de estacionamiento para visitas. **Distribución:** - **Primer Nivel:** - Cocina integral equipada - Sala - Comedor - 2 cocheras - 1/2 baño - Jardín privado - **Segundo Nivel:** - 2 recámaras con vestidor y baño completo - Espacio para sala de televisión o oficina - **Tercer Nivel:** - Cuarto de lavado - Closet de blancos - Patio de servicio - Terraza con roof garden - 1/2 baño - Posibilidad de adaptar una recámara adicional **Características Adicionales:** - **Excelente calidad de acabados** - **Casa club** con terraza, alberca y área de juegos - **Seguridad 24 horas** - Sin casas frente a la propiedad, garantizando privacidad - Área verde común Una opción ideal tanto para compra como para renta, en una zona tranquila y segura, con acceso a comodidades exclusivas.",DACHVIL ESPACIO INMOBILIARIO,604SSO,145934064,Publicado hace 193 días,99 m² lote,144 m² constr.,2 baños,2 estac.,2 rec.,2 medios baños,4 años,Caseta de guardia; Alberca; Terraza; Niveles construidos : 3; Frente a Parque,Area de lavandería; Seguridad privada; Servicios básicos (agua/luz); Área de Juegos Infantiles,Estudio; Cuarto de TV,Jardín Privado,
517,Inm24,,sep-25,Casa,630m²,3,5,renta,"rentaMN 58,000",,"valle real ,  Valle Real, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.729200528917300,-103.444528710034180&zoom=16&markers=20.729200528917300,-103.444528710034180&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ud944FoW7aCIZKropDjyq9u2FA8=&channel=rpfic-i24",Casa en Renta Valle Real,"Hermosa casa en una de las mejores zonas de la ciudad a tan solo 10 min de Andares. El coto cuenta con casa club, más de 8 parques y vigilancia con circuito cerrado. La casa se encuentra en mantenimiento y se entregara 100% arreglada y sin detalles, como nueva. De los cotos más privilegiados de la ciudad y dentro de zona Real. 3 recamaras y un estudio El precio incluye mantenimiento",Coru Realestate,5T8N35,145226795,Publicado hace 82 días,650 m² lote,630 m² constr.,3 baños,5 estac.,3 rec.,1 medio baño,5 años,Caseta de guardia; Chimenea; Alberca; Terraza; Jacuzzi; Closet; Frente a Parque,Area de lavandería; Gimnasio; Línea blanca; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles; Espacio de co-working,Bodega(s) : 3; Estudio; Patio; Area de eventos; Cuarto de TV; Oficina,Asador; Jardín Privado,
518,Inm24,,sep-25,Casa,100m²,3,2,renta,"rentaMN 10,500",,"Virgilio 2201 4,  Fraccionamiento Residencial San Elias, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.710428700000001,-103.333269900000004&zoom=16&markers=20.710428700000001,-103.333269900000004&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=QADGw4FCmI4oO77ZpTvrHSsXXx8=&channel=rpfic-i24","Casa en Renta en Calle Cerrada en Colonia San Elias, Coto 6 Casas","Casa en coto de 6 casas en calle cerrada. Planta baja: recámára y baño completo, sala comedor, cocina integral y patio. Planta alta: 2 recámaras  comparten un baño con doble entrada, terraza pequeña. Renta incluye el mantenimiento del condominio, mantenimiento del calentador solar y mantenimiento al portón electrico. Cochera para 2 autos, techados. Recien pintada, impecable. No mascotas, familias pequeñas de preferencia. WIG: pHvPDVl",A&A Inmobiliaria,626PGE,147604994,Publicado hace 3 días,80 m² lote,100 m² constr.,2 baños,2 estac.,3 rec.,,,Niveles construidos : 1; Estado de conservación : Excelente,,,,
519,Inm24,,sep-25,Casa,1095m²,20,8,venta,"ventaMN 22,500,000",,".,  Moderna, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.663242500000000,-103.360172800000000&zoom=16&markers=20.663242500000000,-103.360172800000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ohrKEAHafV_q8XXFDhf-5y0DQiE=&channel=rpfic-i24",Casa Venta y Renta 20 Recámaras Colonia Moderna 800 m²,"Casa venta y renta 20 recámaras colonia Moderna 800m2 $22,500,000 Renta: $65,000 Venta: $22,500,000 800m2 de terreno - 1,095m2 de construcción. Propiedad única en su estilo, ubicada en una calle muy poco transitada en la colonia Moderna en Guadalajara Jalisco. Recibidor, Sala, comedor, antecomedor, cocina, terraza, 8 baños y 20 habitaciones. Ideal para hotel, casa de huéspedes, oficinas, callcenter. 8 estacionamientos",Capriori Bienes Raíces,5TH92E,145457174,Publicado hace 248 días,800 m² lote,1095 m² constr.,8 baños,8 estac.,20 rec.,,20 años,,,,,
520,Inm24,,sep-25,Casa,210m²,4,2,venta,"ventaMN 9,530,000",,"Privanza,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.731124381600000,-103.477132165100002&zoom=16&markers=20.731124381600000,-103.477132165100002&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=GJn378pMligl5DMkgqv_tNVoRJg=&channel=rpfic-i24",Casa en Renta Privanza Habitat,"Estrena Casa con excelentes espacios, dentro de Solares zona Privanza. Casa en renta o venta. Distribución Planta Baja: Cochera para 2 autos Estudio Baño Completo Sala - comedor Cocina integral con isla Cuarto de servicio Jardín trasero Planta Alta: Tres habitaciones con baño cada una de ellas La recámara principal con vestidor y baño Contáctanos para mas info y agenda tu cita! WIG: pGbS5jZ",Grupo Casale,6210OR,147447747,Publicado hace 20 días,150 m² lote,210 m² constr.,4 baños,2 estac.,4 rec.,,A estrenar,Caseta de guardia; Alberca; Niveles construidos : 2; Cocina integral; Estado de conservación : Excelente,,,,
521,Inm24,,sep-25,Casa,178m²,3,1,renta,"rentaMN 12,500",,"Pontevedra 2533,  Fraccionamiento Colon, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.711829600000001,-103.339595299999999&zoom=16&markers=20.711829600000001,-103.339595299999999&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=CZaqXdKv7uaN3Ov3erZtMvHc0Yc=&channel=rpfic-i24","Casa en Renta en Santa Elena Estadio, Guadalajara.","Casa de 1 nivel, 3 recamaras, 1 baño, sala, comedor, cocina integral, patio de lavado, cochera 1 auto, pueden ser dos.",Century 21 Continental (C21),587008--156,147112701,Publicado hace 54 días,120 m² lote,178 m² constr.,1 baño,1 estac.,3 rec.,,20 años,,,,,
522,Inm24,,sep-25,Casa en condominio,230m²,3,2,renta,"rentaMN 32,000",,"Paseo de la Luna 300,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.723560524083900,-103.459443457147240&zoom=16&markers=20.723560524083900,-103.459443457147240&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=lIG0mLAf2o9hJ2-8i6XUVrmqivQ=&channel=rpfic-i24",Casa en Renta en Solares Residencial,"A la renta bonita casa ubicada en Av. Paseo de la Luna #300, Solares Residencial, Zapopan, Jalisco. Coto 4 Distribución Planta baja: -Habitación con baño completo -Medio baño -Sala/comedor -Terraza con jardín -Cocina con barra desayunadora -Cuarto de lavado -Cuarto de servicio con baño -Espacio de estacionamiento para dos autos Planta Alta: -2 habitaciones Principal con vestidor y baño completo Secundaria con baño y closet -Sala TV Amenidades: -Casa club -Alberca -Salón de eventos -Juegos para niños -Gimnasio RENTA INCLUYE MANTENIMIENTO",GRECIA BIENES RAICES,2A8LER,56935347,Publicado hace 57 días,215 m² lote,230 m² constr.,3 baños,2 estac.,3 rec.,1 medio baño,10 años,Alberca; Escuelas Cercanas; Cocina integral,Gimnasio; Seguridad privada; Área de Juegos Infantiles,,,
523,Inm24,,sep-25,Casa en condominio,128m²,3,2,renta,"rentaMN 19,000","Mantenimiento MN 1,550","AV. AVIACION 4055 interior 25,  Fraccionamiento Puerta Real, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.728359826426110,-103.453193619323730&zoom=16&markers=20.728359826426110,-103.453193619323730&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=rVRoFIDV14VbBkvjLuoOv22fBhk=&channel=rpfic-i24","Casa en Renta. Puerta Real Condominio Milan. zapopan, Jal.","Bonita casa en dos plantas. dos cocheras, Amplia Sala, Comedor, Cocina integral con campana y estufa de acero inoxidable. Jardin Trasero, Pequeña terraza. Area de lavado semi-techado. medio baño. P.A. Recamara Principal con Baño completo y pequeño vestidor. 2 recamaras con closet cada una. baño Completo. Hermosa Casa club con alberca climatizada, Lindas Areas verdes, baños. ( MANTENIMIENTO NO INCLUYDO $ 1,550.OO PAGADO ANTES DEL DIA 10. DESPUES DEL 10 50.00 PESOS ADICIONALES.",Acerta Asesores Inmobiliarios,3LH56A,90373690,Publicado hace 21 días,128 m² lote,128 m² constr.,2 baños,2 estac.,3 rec.,1 medio baño,10 años,Caseta de guardia; Alberca; Escuelas Cercanas; Mascotas; Niveles construidos : 2; Cocina integral; Estado de conservación : Excelente; Fecha disponible : INMEDIATA; Estancia mínima en días : 365,Seguridad privada; Área de Juegos Infantiles,,Asador; Jardín Privado,
524,Inm24,,sep-25,Casa,171m²,2,2,renta,"rentaMN 24,500",,"Manuel Azpiroz 2033,  Fraccionamiento Chapultepec Country, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.690925700000001,-103.368949599999993&zoom=16&markers=20.690925700000001,-103.368949599999993&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=KGF4mcC7XpE407oHtvDR2WBxuHo=&channel=rpfic-i24","Casa en Renta, Col. Chapultepec Country, Guadalajara, Jal.","Ubicada en una de las zonas más privilegiadas y conectadas de la ciudad, esta casa combina comodidad, amplitud y estilo. A pocos minutos de comercios, restaurantes, parques y vías rápidas, ofrece una ubicación estratégica tanto para familias como para quienes buscan un espacio versátil para vivir o trabajar. La distribución es funcional y acogedora: •	Sala y comedor amplios, perfectos para reuniones familiares o sociales. •	Cocina integral equipada, con espacio para almacenar y cocinar con comodidad. •	2 habitaciones espaciosas con vestidor. •	2 baños completos en la planta alta, uno cuenta con tina y un medio baño en la planta baja. •	Cuarto de TV. •       Área de lavado. •       Área de terraza en la tercera planta. •       2 espacios de estacionamiento. El entorno es seguro y tranquilo, pero con toda la vida urbana a unos pasos. Ideal para quienes valoran la conectividad, el confort y un ambiente de calidad. Perfecta para familias, profesionistas o como oficina-hogar. ¡Contáctanos hoy y agenda tu cita! Pierina Fararoni: Ver datos",CENTURY 21 Forza.,530592--530,147297332,Publicado hace 35 días,101 m² lote,171 m² constr.,2 baños,2 estac.,2 rec.,1 medio baño,10 años,,,,,
