id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios
136,Inm24,Gdl,abr-25,Terreno / Lote,1890m²,,,venta,"ventaMN 20,790,000",,"Cuitlahuac,  Barrio Analco, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.665697000000001,-103.341455499999995&zoom=16&markers=20.665697000000001,-103.341455499999995&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=eKtNWWb_K8Cs0vFLSTfdk6tM2wI=&channel=rpfic-i24",Excelente Oportunidad de Terreno en Zona Centro,"Venta de Terreno Barrio Analco  (Ubicado en la zona centro a 4 cuadras de Calzada Independencia Sur, frente a mercado principal. Ya existe un proyecto para 50 departamentos y locales comerciales Guadalajara 1890 m2 superficie 1,890 m2 $ 11,000.00 x m2 Cos .8 Cus 2.4 Posible Aportación del Terreno Para Desarrollo Inmobiliario. EasyBroker ID: EB-IY3968",Casa Luna Grupo  Inmobiliario,EB-IY3968,63524332,Publicado hace más de 1 año,1890 m² tot.,,,,,,,,
137,Inm24,Gdl,abr-25,Terreno / Lote,1100m²,,,venta,"ventaMN 5,950,000",,"Legalidad,  Independencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.714238600000000,-103.330263300000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ZDhyzNfli49saJM3fsxSD8MPRlo=&channel=rpfic-i24",Terrenos en Venta en Colonia Independencia,"Excelentes terrenos en venta en fraccionamiento Independencia, antiguamente Ejido, Oblatos de Guadalajara, Jalisco en calle Legalidad (sin número). Terreno cada uno de 1100 metros, uso mixto 21x50, a espaldas canales, Conalep Jalisco plantel Guadalajara lll, todo en orden. Precio $5'950,000.00 cada uno. No comparto comisión",IMAR BIENES RAICES,5THEGB,145462091,Publicado hace 104 días,1100 m² tot.,1100 m² cub.,,,,,1 años,,
138,Inm24,Gdl,abr-25,Terreno / Lote,174m²,,,venta,"ventaMN 1,900,000",,"CALLE CEPILLO ,  Fraccionamiento Parque Industrial El Álamo, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.623679000000000,-103.333811800000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=pDGUwfI8HKHZGPuafXDu9xZnk1s=&channel=rpfic-i24",Terreno en Venta en La Colonia El Alamo Industrial,"TERRENO EN VENTA EN LA COLONIA EL ALAMO INDUSTRIAL CON EXCELENTE UBICACIÓN, A SOLO 3 MINUTOS DE LAZARO CARDENAS . EL TERRENO SE ENCUENTRA EN ESQUINA IDEAL PARA CONSTRUIR LA CASA DE TUS SUEÑOS LLAMANOS Y GANALO!!",BRE ZONE MÉXICO,0158-RTV EL ALAMO,145797224,Publicado hace 63 días,,174 m² cub.,,,,,A estrenar,,
139,Inm24,Gdl,abr-25,Terreno / Lote,1m²,,,venta,"ventaMN 35,000,000",,"Mezquitán Country,  Mezquitan Country, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.696191593404713,-103.356331876690650&zoom=16&markers=20.696191593404713,-103.356331876690650&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ic3ln3GNmS9SJ88Et6ueVyxl5I8=&channel=rpfic-i24","Terreno Sobre Federalismo, Mezquitán Country 1,590 m²","Excelente propiedad, muy bien ubicada, sobre Federalismo y Maestros, una de las avenidas con más afluencia vehicular de la ciudad. A una cuadra de estación tren ligero, CUS 7.2 CUS 0.8",Capriori Bienes Raíces,2954A4,56028904,Publicado hace más de 1 año,1590 m² tot.,1 m² cub.,,,,,1 años,,
140,Inm24,Gdl,abr-25,Terreno / Lote,998m²,,,venta,"ventaMN 10,978,000",,"Carr. Guadalajara - Chapala,  Jardines de San José, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.539518080800000,-103.296289443999995&zoom=16&markers=20.539518080800000,-103.296289443999995&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ad_YURZG3efsMNs1K1aRP3IgcMM=&channel=rpfic-i24",Terreno Industrial en Venta en Aepark (Frente Al Aeropuerto),"Terrenos Industriales en Venta – Parque Industrial frente al Aeropuerto Internacional de Guadalajara Invierte en una ubicación estratégica para tu negocio, con escrituración y entrega inmediata. Este parque industrial se encuentra sobre la Carretera Guadalajara – Chapala, justo frente al Aeropuerto Internacional de Guadalajara, ofreciendo una conexión excepcional a las principales vías logísticas de la región. Características del parque: 17 lotes industriales con precio de $11,00 por m². Lotes disponibles: Lote 18: 998 m². Lote 20: 1,046 m². Lote 21: 1303 m². Lote 22: 1000 m². Áreas de coworking para mayor productividad. Cajones de estacionamiento para visitas. Infraestructura de vanguardia: instalaciones ocultas, CCTV perimetral y control de accesos. Seguridad 24/7 para tranquilidad y protección de tus operaciones. Ventajas clave: Ubicación privilegiada frente al aeropuerto, ideal para operaciones logísticas e industriales. Entrega inmediata, lo que permite comenzar a construir y operar sin demoras. No pierdas la oportunidad de ser parte de este parque industrial de alta demanda.",ESPACIO 360 ASESORES INMOBILIARIOS,EB-SH6205,143452616,Publicado hace 357 días,998 m² tot.,998 m² cub.,,,,,A estrenar,,
141,Inm24,Gdl,abr-25,Terreno / Lote,467m²,,,venta,"ventaMN 16,800,000",,"rio de janeiro,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.700021900000000,-103.376994400000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=SKNG4d2ACLE2G79V9At1buir2tY=&channel=rpfic-i24","Terreno Para Desarrollar Edificio Vertical en Río de de Janeiro, Providencia","Terreno para desarrollar edificio vertical en excelente ubicación río de de Janeiro *Venta 16,800,000 467m2 16.08 m frente 27.40 m fondo",Gaant Grupo Inmobiliario,5TJGI7,145517947,Publicado hace 97 días,467 m² tot.,,,,,,A estrenar,,
142,Inm24,Gdl,abr-25,Terreno / Lote,1m²,,,venta,"ventaMN 4,600,000",,"Pedro Celestino Negrete #233,  Oblatos, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.673057100000000,-103.321753900000000&zoom=16&markers=20.673057100000000,-103.321753900000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=zpS1k59VPdvH85yCAZRjUbM_C9k=&channel=rpfic-i24","Terreno por Debajo de Su Valor Guadalajara, Excelente Ubicación Para Desarrollo","Se escuchan propuestas como Aportación en proyectos Inmobiliarios!!! ¡Oportunidad única! Se vende como terreno, ideal para desarrolladores $4´600,000, por debajo de su valor real. Ubicado en la calle 40, Pedro Celestino Negrete, en Guadalajara, este terreno ofrece una excelente inversión en una de las zonas más buscadas de la ciudad. Con una extensión de 535 metros cuadrados y una construcción de 554 metros cuadrados, esta propiedad de 55 años de antigüedad cuenta con un uso de suelo habitacional ideal para desarrollar tu proyecto residencial. Su distribución actual incluye 10 recámaras y 10 baños, ofreciendo una amplia gama de posibilidades para adaptarla a tus necesidades o emprender un proyecto de remodelación. Su conveniente ubicación te sitúa a solo 5 minutos de escuelas como el CUCEI y la Prepa 12, a 10 minutos de lugares emblemáticos como San Juan De Dios y Forum Tlaquepaque, y a tan solo 2 minutos del mercado Del Mar. Además, su fácil acceso a avenidas principales como Belisario, Javier Mina y República garantiza una excelente conectividad con el resto de la ciudad. ¡No dejes pasar esta oportunidad de adquirir un terreno con potencial en una muy buena ubicación! Contáctanos hoy mismo para más información.",GUGA Inmobiliaria,EB-PQ2147,142968764,Publicado hace más de 1 año,535 m² tot.,1 m² cub.,,,,,55 años,,
143,Inm24,Gdl,abr-25,Terreno / Lote,222m²,,,venta,"ventaMN 6,700,000",,"Juan Alvarez 1665,  Villaseñor, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.684908000000000,-103.371202400000000&zoom=16&markers=20.684908000000000,-103.371202400000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=KZBXLXDk23sgCQu7LY8jzKXuVok=&channel=rpfic-i24","Terreno en Venta $6,700,000en Santa Tere, Guadalajara, Jal.","Terreno en Venta $6,700,000.00 en Santa Tere, Guadalajara, Jal. Terreno de Uso Habitacional, Vertical o Mixto. Ubicado sobre la Calle Juan Álvarez esquina Manuel M. Dieguez y Alfredo R. Plascencia, Santa Teresita, CP. Ver datos en Guadalajara, Jalisco, Mexico. Superficie Total 226.00 m2 Terreno 6.00 x 37.55 Mts Aprox Ideal para Negocio, Oficina, Bodega, Local Comercial, Casa o Proyecto Vertical habitacional.",Impacto Inmobiliaria,5T293K,145052210,Publicado hace 167 días,226 m² tot.,222 m² cub.,,,,,A estrenar,,
144,Inm24,Gdl,abr-25,Terreno / Lote,202m²,,,venta,"ventaMN 2,500,000",,"AV República-san Juan DE Dios,  Barrio San Juan de Dios, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.675170699999998,-103.347338500000006&zoom=16&markers=20.675170699999998,-103.347338500000006&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=GRfkBWVD9oJrAgQDY_J4hWpzayM=&channel=rpfic-i24",Terreno en San Juan de Dios,"****************OPORTUNIDAD DE TERRENO EN EXCELENTE UBICACIÓN******************** -- Predio con todo el potencial para desarrollar locales comerciales, un edificio vertical hasta de 4 pisos o como inversión futura, gracias a la buena ubicación que tiene, sobre Av. República, cruce con mariano Jiménez. -- Cuenta con escrituras y papeles en regla, listo para su venta. Cerca de la zona comercial más importante de Guadalajara: Obregón. No dejes pasar esta oportunidad, a un super precio. Zonificación: Área de Renovación Urbana / Comercio y Servicios Impacto Bajo Usos permitidos: H1-H2-H3-H4-H5-CS1-CS2-CS3-I1-I2-E1-E2-E3-EA-ANP-PC-PRH Coeficiente de ocupación del suelo (COS):0.8 Coeficiente de utilización del suelo (CUS): 2.4 Altura máxima de la edificación: 12 metros Modo edificación: Unifamiliar y Plurifamiliar",Propii Grupo Inmobiliario,PLA6683157,146059394,Publicado hace 32 días,202 m² tot.,202 m² cub.,,,,,A estrenar,,
145,Inm24,Gdl,abr-25,Terreno / Lote,446m²,3,3,venta,"ventaMN 9,900,000",,"Nelson 80,  Fraccionamiento Terranova, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.677282400000000,-103.389401600000000&zoom=16&markers=20.677282400000000,-103.389401600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=kU-5CbpI1AIcOvVCYSEcy0CvIr0=&channel=rpfic-i24",Circunvalación Vallarta Minerva Guadalajara Finca en Venta Como Terreno,"Finca como terreno en Venta Ubicada en Colonia Vallarta Norte en Guadalajara Zona Minerca sobre la Calle Nelson #80 muy cerca de Av. México, entre Justo Sierra e Hidalgo. La finca con uso de suelo 141/RN/H3 tiene una superficie de terreno de 399m2 y construidos 446m2. De acuerdo al plan parcial de uso de suelo de Guadalajara el inmueble tiene un COS de .07 y un CUS de 2.1, teniendo una superficie máxima de construcción por CUS de hasta 1.117m2. El uso actual del inmueble es de oficinas en Planta Baja con hasta 3 privados, 2 baños y un área grande de trabajo y en primer piso de casa habitación con 3 recamaras, 2 baños completos, sala comedor, antecomedor, recepción y área de servicio. En segundo piso el inmueble de uso actual Casa habitación tiene un cuarto de visitas, cuarto de servicio, un baño y servicios generales de la casa. Actualmente tiene espacio para estacionar 3 autos. El precio del inmueble es de $9′,900,000.",REAL ESTATE GDL,5TFTE2,145421522,Publicado hace 109 días,400 m² tot.,446 m² cub.,3 baños,3 estac.,3 rec.,,30 años,,
146,Inm24,Gdl,abr-25,Terreno / Lote,750m²,,,venta,"ventaMN 29,200,000",,"Hidalgo 1302,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.677082700000000,-103.365226800000000&zoom=16&markers=20.677082700000000,-103.365226800000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=vmLFpbiaAGk5zj3mn4Rrwl9idgQ=&channel=rpfic-i24",Terreno en Venta Hidalgo,"Terreno en esquina sobre Av. Hidalgo, a pocos metros de Chapultepec, en la Colonia Americana. Cuenta con uso de suelo mixto, ideal para desarrollar un proyecto comercial y habitacional en una de las zonas con mayor plusvalía de la ciudad.",SILDUR Agencia Inmobiliaria,EB-SJ5848,145766817,Publicado hace 67 días,750 m² tot.,,,,,,A estrenar,,
147,Inm24,Gdl,abr-25,Terreno / Lote,200m²,,,venta,"ventaMN 2,400,000",,"En esquina de Calle Monte San Elias  y Calle Cordillera Blanca,  Independencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.700808200000000,-103.332830300000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=TxRAgYDmwXKq5qbm9w0sYr6_QAw=&channel=rpfic-i24",Venta de Terreno en Colonia Independencia,"VENTA DE TERRENO EN COLONIA INDEPENDENCIA, GUADALAJARA Oportunidad para desarrollar tu proyecto en una ubicación estratégica. Ideal para talleres, bodegas, locales comerciales o incluso un salón de eventos, cuenta con servicio de agua y luz. Ubicado en la colonia Independencia, ofrece conectividad y versatilidad para distintos usos. ¡Invierte en una zona con gran potencial! TERRENO: 200.75 m2 MEDIDAS DEL TERRENO: 11.60m x 35m USO DE SUELO: Mixto ZONA: Zona centro de GDL, cercano a vías rápidas de transporte, colegios, servicios, tiendas, transporte publico, parques, etc. -A 300 m de Av. circunvalación del Norte -A 500 m de Calzada Independencia -A 500 m de la estación de Macrobús -A 500 m de Av. Normalistas -A 650 m de Estadio Jalisco -A 1.8 Km del Centro Universitario de Ciencias de la Salud (CUCS) -A 2.2 Km del Centro Medico -A 3 Km de Periférico Norte -A 3 Km del Centro Histórico de Guadalajara ¡Ven a conocerlo! Estamos disponibles para citas. *Se aceptan todas las formas de pago y créditos. *En la oferta se solicitara un apartado y para el enganche un 10% del valor de la propiedad (sujeto a cambios según acuerdo).*Propiedad en libertad de gravamen.*Anuncio vigente del 12/02/2025 al 12/08/2025*El precio total mas gastos notariales. FV/5 KW Grand , Evolución inmobiliaria de occidente SAPI de C.V. Plaza D-Lucca; Av. Santa Margarita 4099 Local C-26, Valle Real, Zapopan, Ver datos , Tel : Ver datos , Ver datos . Horario de atención: Lu-Vi 8:30 am – 6:30 pm, Sab. 9:00 am – 1:00 pm. Quejas y sugerencias al : Ver datos . No de registro del contrato : Ver datos . Aviso de privacidad :",KW GRAND,1039-6899,145787425,Publicado hace 65 días,200 m² tot.,,,,,,A estrenar,,
148,Inm24,Gdl,abr-25,Terreno / Lote,700m²,,,venta,"ventaMN 4,590,000",,"AHUIZOTL 477,  Nueva España, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.614831700000000,-103.392176800000000&zoom=16&markers=20.614831700000000,-103.392176800000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=qIVMMZrVmLrqZ8N8xhixEB0dEfQ=&channel=rpfic-i24",Terreno en Venta en Nueva España,"USO DE SUELO MIXTO, A 50 METROS DE AVENIDA COLON, A 2 CUARAS DE CHEDRAUI EL TESORO, MUY CERCA DEL CRIT TELETON EXCELENTE TERRENO DE CALLE A CALLE INGRESO POR AHUIZOTL Y XILOCAN 10 METROS DE FRENTE POR 70 DE FONDO TERRENO BARDEADO TODO EN REGLA, CUENTA CON ESCRITURAS",ASESORES INMOBILIARIOS ELITE,5RHGQL,143844201,Publicado hace 314 días,700 m² tot.,,,,,,A estrenar,M&sup2; de frente : 10; M&sup2; de fondo : 70; Forma del terreno : Regular,
149,Inm24,Gdl,abr-25,Terreno / Lote,1425m²,3,23,venta,"ventaMN 12,500,000",,"Basilio Vadillo 172,  Penal, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.669787500000000,-103.315538400000000&zoom=16&markers=20.669787500000000,-103.315538400000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=3gEKYT40imQSv8KfnNmnA3j-aZU=&channel=rpfic-i24",Propiedad en Venta por Col La Penal Uso de Suelo Mixto,"Se vende propiedad con uso de suelo mixto. A menos de 200 mts de : -Unidad deportiva La Penal -Preparatoria No. 3 U. de G -Centro de Salud -Estación línea 2 tren ligero ¡Abiertos a escuchar propuestas para aportación! Antes era un salón de eventos, cimientos muy sólidos, se pueden aprovechar. Cuenta con 1425 m2 de construcción y 705 de terreno. 23 cajones de estacionamiento, 2 bodegas, cocina amplia, barra, tarima, baños para hombres y mujeres, salón y fuente. 3 cubículos con closet en la segunda planta, con baños.",Asesores Inmobiliarios,5RBM39,143686899,Publicado hace 332 días,705 m² tot.,1425 m² cub.,3 baños,23 estac.,3 rec.,,44 años,M&sup2; de frente : 14; M&sup2; de fondo : 56; Forma del terreno : Regular; Fecha disponible : 1-6-24; Uso de suelo : Mixto,
150,Inm24,Gdl,abr-25,Terreno / Lote,345m²,,,venta,"ventaMN 9,500,000",,"Pablo Villaseñor 322,  Ladrón de Guevara, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.681939400000000,-103.379778700000000&zoom=16&markers=20.681939400000000,-103.379778700000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=7j7sAgCkQAhbRUUo35K7FykxQJw=&channel=rpfic-i24","Terreno en Venta, Ladron de Guevara","TERRENO EN VENTA COL. LADRON DE GUEVARA DE UN SOLO NIVEL $9,500,000 PRECIO POR M2 $ 22,890 No solo es una casa en venta… - En una propiedad en excelente ubicación. - De un solo nivel. Caracteristica siempre buscada. - Precio justo. - Ideal tambien para algun pequeño proyecto de departamentos, oficinas, consultorios o remodelar para casa de un nivel como el proyecto origonal. Ubicación .- En Fracc. Ladrón de Guevara. Entre Av México. Av López Mateos. Av. Americas y Manuel Acuña Superficies: Terreno 415 mt2 (15.11mt x 26.42mt) Construccion 345 mt2 4 recamaras, cada una con su baño completo 4.5 baños Cocina integral con antecomedor Sala Comedor Terraza techada y jardin 2 patios Cuarto de servicio con bañop completo (Unico en 2do nivel) Cochera para 3 autos",Dimares Enlace  Inmobiliario,60GOR9,146254419,Publicado hace 7 días,415 m² tot.,345 m² cub.,,,,,30 años,,
151,Inm24,Gdl,abr-25,Terreno / Lote,8362m²,,,venta,"ventaMN 34,300,000",,"Del Río & Avenida Fray Antonio Alcalde,  Santa Elena Alcalde Poniente, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.710432200000000,-103.346338600000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=0wTyfcMGMfsbwnUjppn70Wkwxuw=&channel=rpfic-i24",Terreno en Venta en Santa Elena Alcalde,Terreno en venta con excelente ubicación. Ubicado en Del Río & Avenida Fray Antonio Alcalde,Inmobiliaria Punto Arpan,5T1R7H,145041527,Publicado hace 168 días,8362 m² tot.,8362 m² cub.,,,,,En construcción,,
152,Inm24,Gdl,abr-25,Terreno / Lote,1m²,1,,venta,"ventaMN 1,270,000",,"Manuel María Lombardini 4332 ,  Rancho Nuevo, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.720500855054570,-103.336933986508190&zoom=16&markers=20.720500855054570,-103.336933986508190&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ASenRTXwkq9XIMifSUnMLj2e608=&channel=rpfic-i24",Terreno en Rancho Nuevo,"Lote de Terreno de 6 metros frente por 19 metros de fondo para casa habitación, localizado en la colonia Rancho Nuevo, por calle Manuel María Lombardini, cerca Av. Normalistas y del Templo del Santo Niño de Atocha, el lote se entregará con los servicios de agua y CFE. Tenemos un segundo terreno de 117.00 metros de superficie con un valor de 1,237,000.00",SR Bienes Raices,5RC31M,143696752,Publicado hace 331 días,119 m² tot.,1 m² cub.,,1 estac.,,,En construcción,M&sup2; de frente : 6; M&sup2; de fondo : 20; Forma del terreno : Regular,
