Ciudad,Colonia,operacion,tipo_propiedad,n_propiedades,precio_min,precio_mediana,precio_media,precio_max,precio_std,precio_iqr,precio_skew_aprox,area_m2_min,area_m2_mediana,area_m2_media,area_m2_max,area_m2_std,area_m2_iqr,area_m2_skew_aprox,PxM2_min,PxM2_mediana,PxM2_media,PxM2_max,PxM2_std,PxM2_iqr,PxM2_skew_aprox,precio_rango,area_m2_rango,recamaras_min,recamaras_media,recamaras_max,estacionamientos_min,estacionamientos_media,estacionamientos_max,mantenimiento_media,clasificacion_mercado,precio_metodo,precio_representativo,area_m2_metodo,area_m2_representativo,PxM2_metodo,PxM2_representativo
Gdl,Villaseñor (Santa Teresita),Ven,Dep,26,1695000.0,3506178.0,3618156.5384615385,6908358.0,1402079.740091928,2187987.25,0.0783150827785998,35.0,58.0,64.76923076923077,129.0,26.16707810076167,28.0,0.2536690132460041,30000.0,60973.32193732193,57078.45030194455,72557.63076923077,11083.738980081893,10393.957515855152,-0.3445800976377016,5213358.0,94.0,1.0,1.4230769230769231,2.0,1.0,1.2173913043478262,2.0,559.0,Premium,mediana_IQR,3618156.5384615385,mediana_IQR,64.76923076923077,mediana_IQR,57078.45030194455
Gdl,Villaseñor (Santa Teresita),Ven,Local comercial,1,12500000.0,12500000.0,12500000.0,12500000.0,0.0,0.0,0.0,558.0,558.0,558.0,558.0,0.0,0.0,0.0,22401.433691756272,22401.433691756272,22401.433691756272,22401.433691756272,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Villaseñor (Santa Teresita),Ven,Terreno / Lote,1,7990000.0,7990000.0,7990000.0,7990000.0,0.0,0.0,0.0,228.0,228.0,228.0,228.0,0.0,0.0,0.0,35043.85964912281,35043.85964912281,35043.85964912281,35043.85964912281,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,,,,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Zona Centro,Ven,Cas,12,2950000.0,6897500.0,10010416.666666666,37500000.0,8822658.437779523,6100000.0,0.3378109695475492,126.0,339.5,434.8333333333333,1253.0,303.66314487529695,153.5,0.3005788458237154,14589.66565349544,21268.115942028984,23038.57917000593,41147.05882352941,7277.422307897446,6969.1222577038425,0.23292443615800432,34550000.0,1127.0,3.0,6.5,10.0,1.0,3.5714285714285716,10.0,,Medio,mediana_IQR,10010416.666666666,mediana_IQR,434.8333333333333,mediana_IQR,23038.57917000593
Gdl,Zona Centro,Ven,Dep,27,1681417.0,2958887.0,3479364.4444444445,7650000.0,1614761.894768489,2145577.0,0.3162992871197555,26.0,67.0,66.37037037037037,122.0,24.22295842125071,29.0,-0.02550719870478929,23411.764705882357,48724.97435897436,53770.30388530727,113803.34615384616,17536.942866132467,17539.50966461585,0.28231921738984783,5968583.0,96.0,1.0,1.3333333333333333,2.0,1.0,1.3333333333333333,2.0,2030.4,Económico,mediana_IQR,3479364.4444444445,mediana_IQR,66.37037037037037,mediana_IQR,53770.30388530727
Gdl,Zona Centro,Ven,Local comercial,3,1748000.0,3800000.0,6682666.666666667,14500000.0,5590808.01156883,6376000.0,0.4209923632536243,61.0,159.0,217.0,431.0,156.52049918993572,185.0,0.3025597409837939,23899.37106918239,28655.737704918032,28732.600063137885,33642.691415313224,3978.0651669218214,4871.660173065418,0.015775974011280468,12752000.0,370.0,1.0,3.0,6.0,,,,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Zona Centro,Ven,Terreno / Lote,1,9900000.0,9900000.0,9900000.0,9900000.0,0.0,0.0,0.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0,24750.0,24750.0,24750.0,24750.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,2.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Zona Industrial,Ven,Ofc,1,4490000.0,4490000.0,4490000.0,4490000.0,0.0,0.0,0.0,233.0,233.0,233.0,233.0,0.0,0.0,0.0,19270.38626609442,19270.38626609442,19270.38626609442,19270.38626609442,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,27 de Septiembre,Ven,Dep,4,3490000.0,3645000.0,3645000.0,3800000.0,155000.0,310000.0,0.0,90.0,93.5,92.75,94.0,1.6393596310755,1.75,-0.3962029076372284,37127.65957446808,39601.6548463357,39297.79608022573,40860.21505376344,1474.182201270213,2168.95447266072,-0.17850535055092703,310000.0,4.0,2.0,2.5,3.0,2.0,2.0,2.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Acacias,Ven,Dep,2,3995000.0,5092500.0,5092500.0,6190000.0,1097500.0,1097500.0,0.0,100.0,100.5,100.5,101.0,0.5,0.5,0.0,39950.0,50618.56435643564,50618.56435643564,61287.12871287129,10668.564356435643,10668.564356435643,0.0,2195000.0,1.0,2.0,2.5,3.0,1.0,2.0,3.0,3000.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Agraria,Ven,Dep,1,8200000.0,8200000.0,8200000.0,8200000.0,0.0,0.0,0.0,293.0,293.0,293.0,293.0,0.0,0.0,0.0,27986.348122866893,27986.348122866893,27986.348122866893,27986.348122866893,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,,,2520.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Agrícola,Ven,Cas,1,45000000.0,45000000.0,45000000.0,45000000.0,0.0,0.0,0.0,538.0,538.0,538.0,538.0,0.0,0.0,0.0,83643.12267657992,83643.12267657992,83643.12267657992,83643.12267657992,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,15.0,15.0,15.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Agrícola,Ven,Dep,1,2195000.0,2195000.0,2195000.0,2195000.0,0.0,0.0,0.0,59.0,59.0,59.0,59.0,0.0,0.0,0.0,37203.38983050847,37203.38983050847,37203.38983050847,37203.38983050847,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1700.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Agua Blanca Sur,Ven,Cas,1,4000000.0,4000000.0,4000000.0,4000000.0,0.0,0.0,0.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,14598.540145985402,14598.540145985402,14598.540145985402,14598.540145985402,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,,,,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Alamitos,Ven,Cas,3,3660000.0,4190000.0,8616666.666666666,18000000.0,6638545.690803738,7170000.0,0.5444503008011188,147.0,215.0,454.0,1000.0,387.0770810402841,426.5,0.5041442451639391,18000.0,19488.372093023256,20795.443758898906,24897.95918367347,2963.869934135381,3448.979591836738,0.3600763764709568,14340000.0,853.0,3.0,4.0,6.0,2.0,3.3333333333333335,6.0,1200.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Albaterra,Ven,Cas,4,1195000.0,1362500.0,1379750.0,1599000.0,164400.99604321137,269750.0,0.09086890332072513,59.0,65.5,75.0,110.0,20.74849392124643,21.0,0.39652233877004855,11363.636363636364,21218.896713615024,19700.357447716604,25000.0,5137.86577311586,5362.435979513444,-0.2559610622358559,404000.0,51.0,2.0,2.25,3.0,1.0,1.25,2.0,200.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Alcázar Oriente,Ven,Cas,7,27500000.0,33850000.0,33148077.14285714,38500000.0,3810835.8080224507,5906730.0,-0.17052802124525612,385.0,496.0,466.85714285714283,530.0,49.2904759604547,73.5,-0.547388565060664,53597.24528301887,72580.64516129032,71639.95375696813,83333.33333333333,9781.424663145697,13407.535670116893,-0.08903723535141825,11000000.0,145.0,3.0,4.142857142857143,7.0,4.0,5.857142857142857,7.0,,Económico,mediana_rango,33148077.14285714,mediana_rango,466.8571428571428,mediana_rango,71639.95375696813
Zap,Alcázar Poniente,Ven,Cas,15,13895000.0,30820720.0,30955737.533333335,52248060.0,8425836.627182148,5634930.0,0.015480875703685787,300.0,500.0,494.1333333333333,665.0,94.59306998342367,100.0,-0.05991705800083659,44455.6,62994.276,62403.58341386033,87080.1,11053.149941100748,9976.31322567731,-0.05162901587658285,38353060.0,365.0,3.0,5.066666666666666,7.0,2.0,4.933333333333334,7.0,1.0,Premium,mediana_IQR,30955737.53333333,mediana_IQR,494.1333333333333,mediana_IQR,62403.58341386033
Zap,Alianza de Cazadores Diana,Ven,Cas,8,10300000.0,15172819.0,14809296.375,18737000.0,2544394.331817345,3330553.75,-0.1336444884035713,280.0,392.5,392.5,515.0,80.93207028119323,105.0,0.0,32199.138,35890.669439655176,38386.21550618581,47114.87142857143,5810.313200718125,11542.851700290004,0.4017631258119365,8437000.0,235.0,3.0,5.0,7.0,2.0,4.75,6.0,3000.0,Económico,mediana_rango,14809296.375,mediana_rango,392.5,mediana_rango,38386.21550618581
Zap,Alicante,Ven,Cas,10,4380000.0,4725000.0,4660500.0,4800000.0,154085.20370236723,237500.0,-0.39711842054901797,115.0,183.0,180.6,220.0,24.820153101864623,10.0,-0.09173351614270116,21818.18181818182,25268.817204301075,26354.170488951895,38086.95652173913,4120.822730986155,1220.5152079453765,0.24986673799138506,420000.0,105.0,2.0,3.0,4.0,2.0,2.0,2.0,1100.0,Económico,mediana_IQR,4660500.0,mediana_IQR,180.6,mediana_IQR,26354.17048895189
Zap,Alma Terra,Ven,Dep,3,899000.0,930000.0,1206333.3333333333,1790000.0,412908.65279811656,445500.0,0.5464289022137367,48.0,60.0,56.333333333333336,61.0,5.90668171555645,6.5,-0.5068532452724365,14737.704918032789,19375.0,21315.346083788707,29833.33333333333,6313.6469390711045,7547.81420765027,0.2509303986299343,891000.0,13.0,2.0,2.0,2.0,1.0,1.0,1.0,449650.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Altabrisa,Ven,Dep,1,825000.0,825000.0,825000.0,825000.0,0.0,0.0,0.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,11148.648648648648,11148.648648648648,11148.648648648648,11148.648648648648,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Altagracia,Ven,Dep,1,1170000.0,1170000.0,1170000.0,1170000.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.0,0.0,22075.471698113208,22075.471698113208,22075.471698113208,22075.471698113208,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Altaluz,Ven,Cas,2,2000000.0,2225000.0,2225000.0,2450000.0,225000.0,225000.0,0.0,84.0,102.0,102.0,120.0,18.0,18.0,0.0,20416.666666666668,22113.095238095237,22113.095238095237,23809.52380952381,1696.4285714285706,1696.4285714285688,0.0,450000.0,36.0,2.0,2.5,3.0,2.0,3.0,4.0,850.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Altamira,Ven,Cas,8,7650000.0,13150000.0,13702875.0,20000000.0,4074521.611106634,6870250.0,0.12692709875888933,250.0,350.5,329.0,409.0,55.86143571373726,99.5,-0.3600231214363049,27700.831024930747,39364.22366668654,42120.25279373392,66919.41391941391,12662.655678437457,18759.441115323465,0.20359308906543444,12350000.0,159.0,2.0,3.125,4.0,2.0,2.7142857142857144,3.0,,Económico,mediana_rango,13702875.0,mediana_rango,329.0,mediana_rango,42120.25279373392
Zap,Altamira,Ven,Dep,4,4500000.0,5381250.0,8790625.0,19900000.0,6453386.798563604,5153125.0,0.4575280318986554,72.0,114.0,156.75,327.0,99.80073897522001,68.25,0.3709650488725939,40540.54054054054,57137.53626597664,54372.306045901234,62673.61111111111,8706.037374981393,11111.36691340246,-0.27506884185672537,15400000.0,255.0,2.0,2.5,3.0,1.0,2.0,4.0,2700.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Altezza,Ven,Cas,1,2399000.0,2399000.0,2399000.0,2399000.0,0.0,0.0,0.0,91.0,91.0,91.0,91.0,0.0,0.0,0.0,26362.637362637364,26362.637362637364,26362.637362637364,26362.637362637364,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,700.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Altus Quintas,Ven,Cas,1,1850000.0,1850000.0,1850000.0,1850000.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,0.0,0.0,0.0,20108.695652173912,20108.695652173912,20108.695652173912,20108.695652173912,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,400.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Alviento,Ven,Dep,1,1250000.0,1250000.0,1250000.0,1250000.0,0.0,0.0,0.0,47.0,47.0,47.0,47.0,0.0,0.0,0.0,26595.744680851065,26595.744680851065,26595.744680851065,26595.744680851065,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Amaranto,Ven,Cas,6,1800000.0,2079000.0,2158323.3333333335,2645000.0,340386.58814484585,622795.0,0.2127344834587503,87.0,92.0,100.33333333333333,130.0,15.61694236682997,17.75,0.4871156955051759,19977.36263736264,21018.984889577685,21536.902216333685,24279.56989247312,1484.0520197987184,1840.3173311094142,0.31858160293839227,845000.0,43.0,2.0,2.6666666666666665,3.0,1.0,1.6666666666666667,2.0,,Económico,mediana_rango,2158323.333333333,mediana_rango,100.33333333333331,mediana_rango,21536.902216333685
Zap,Ampliación Santa Lucia,Ven,Cas,1,2800000.0,2800000.0,2800000.0,2800000.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,11200.0,11200.0,11200.0,11200.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Arauca I,Ven,Cas,14,13900000.0,18852499.5,18612731.85714286,23290999.0,2950958.681705897,4818249.75,-0.07829519379082783,280.0,395.0,399.85714285714283,500.0,57.00483330743248,59.0,0.08210637062292475,34760.86956521739,47480.813814814814,47012.368460091435,64104.46428571428,7420.6922328961855,7574.516891475643,-0.06083061049279871,9390999.0,220.0,3.0,4.214285714285714,6.0,2.0,3.8461538461538463,6.0,4400.0,Medio,mediana_IQR,18612731.85714286,mediana_IQR,399.8571428571428,mediana_IQR,47012.36846009144
Zap,Arauca II,Ven,Cas,14,15702376.0,19225580.0,19117244.64285714,23930000.0,2436247.7312182533,3213854.75,-0.042850552901650574,300.0,380.0,381.35714285714283,550.0,63.220257990680196,68.75,0.02068602093148783,36304.34782608696,51036.87541666666,50859.08386688608,62973.68421052631,6922.159453093509,5533.186510183215,-0.024750112357102252,8227624.0,250.0,3.0,4.5,6.0,2.0,4.285714285714286,6.0,4069.3333333333335,Premium,mediana_IQR,19117244.64285714,mediana_IQR,381.3571428571428,mediana_IQR,50859.08386688608
Zap,Arboledas de Tesistán,Ven,Dep,1,2600000.0,2600000.0,2600000.0,2600000.0,0.0,0.0,0.0,107.0,107.0,107.0,107.0,0.0,0.0,0.0,24299.065420560742,24299.065420560742,24299.065420560742,24299.065420560742,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,1000.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Arboledas de Tesistán,Ven,Local comercial,1,3650000.0,3650000.0,3650000.0,3650000.0,0.0,0.0,0.0,105.0,105.0,105.0,105.0,0.0,0.0,0.0,34761.90476190476,34761.90476190476,34761.90476190476,34761.90476190476,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,,,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Arboreto Residencial,Ven,Cas,3,2300000.0,2650000.0,2716666.6666666665,3200000.0,370435.17951488117,450000.0,0.14694367167412833,86.0,130.0,130.33333333333334,175.0,36.33486235314814,44.5,0.007490479097582693,18285.714285714286,20384.615384615383,21804.838572280434,26744.18604651163,3596.2213093873625,4229.235880398672,0.3224516171614792,900000.0,89.0,2.0,2.6666666666666665,4.0,2.0,2.0,2.0,800.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Arcos de Guadalupe,Ven,Cas,13,7500000.0,11900000.0,12018076.923076924,18500000.0,3375049.001616659,4287000.0,0.03361273810881511,170.0,331.0,356.46153846153845,578.0,137.25249914194663,230.0,0.17823103429125686,22340.42553191489,32093.827160493827,36826.9930583448,53888.88888888889,10996.382051164495,21878.30013895322,0.41354317084449405,11000000.0,408.0,2.0,3.769230769230769,5.0,2.0,3.25,5.0,,Premium,mediana_IQR,12018076.923076924,mediana_IQR,356.46153846153845,mediana_IQR,36826.9930583448
Zap,Arcos de Guadalupe,Ven,Dep,13,2961432.0,5145000.0,5004223.923076923,6300000.0,824971.7752658582,1071280.0,-0.1639489784266912,54.0,87.0,97.84615384615384,168.0,30.229496939365372,24.0,0.34471786176905295,30625.0,54854.36893203884,53902.70552416798,66829.08045977012,10667.579099713339,12014.563106796115,-0.08571097703899826,3338568.0,114.0,1.0,2.0,3.0,1.0,1.8461538461538463,2.0,3112.5,Premium,mediana_IQR,5004223.923076923,mediana_IQR,97.84615384615384,mediana_IQR,53902.70552416798
Zap,Arcos de Zapopan,Ven,Cas,1,3150000.0,3150000.0,3150000.0,3150000.0,0.0,0.0,0.0,105.0,105.0,105.0,105.0,0.0,0.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Arcos de Zapopan,Ven,Dep,7,1275000.0,1450000.0,1595571.4285714286,2300000.0,363929.6859649273,373000.0,0.37032690577767524,61.0,65.0,67.71428571428571,80.0,7.244984190346266,11.0,0.3468524160257662,17500.0,21323.529411764703,23625.070322271575,32177.41935483871,4921.359083578471,4990.550433173386,0.43297243692413134,1025000.0,19.0,2.0,2.142857142857143,3.0,1.0,1.4,2.0,200.0,Económico,mediana_rango,1595571.4285714286,mediana_rango,67.71428571428571,mediana_rango,23625.07032227157
Zap,Arenales Tapatíos,Ven,Cas,4,1900000.0,2397500.0,2972500.0,5195000.0,1300963.5851936825,970000.0,0.3827659842622857,48.0,141.0,124.5,168.0,45.87210481327405,42.0,-0.31150563551290383,14851.190476190475,26079.50244739365,26648.38217607778,39583.333333333336,10741.636286357432,19362.43976131604,0.04586492072573061,3295000.0,120.0,2.0,3.25,4.0,1.0,1.0,1.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Arenales Tapatíos,Ven,Dep,2,1750000.0,2065000.0,2065000.0,2380000.0,315000.0,315000.0,0.0,42.0,50.5,50.5,59.0,8.5,8.5,0.0,40338.983050847455,41002.824858757056,41002.824858757056,41666.66666666666,663.8418079096009,663.8418079096009,0.0,630000.0,17.0,1.0,1.5,2.0,1.0,1.0,1.0,1100.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Argenta Parque Residencial,Ven,Cas,11,3877135.0,5980000.0,6039173.636363637,7200000.0,1063640.4808360485,1227500.0,0.05304409672148121,99.0,198.0,184.54545454545453,235.0,47.33317813189936,66.5,-0.2710235452647442,28805.97014925373,30764.957264957266,33859.42291123002,43987.62626262626,5264.555500104399,8719.554564334798,0.5604380516774332,3322865.0,136.0,2.0,3.5454545454545454,4.0,2.0,2.1818181818181817,3.0,775.0,Premium,mediana_IQR,6039173.636363637,mediana_IQR,184.54545454545453,mediana_IQR,33859.42291123002
Zap,Argenta Parque Residencial,Ven,Terreno / Lote,1,5295000.0,5295000.0,5295000.0,5295000.0,0.0,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,0.0,26742.424242424244,26742.424242424244,26742.424242424244,26742.424242424244,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Arrayanes Hábitat,Ven,Cas,1,2550000.0,2550000.0,2550000.0,2550000.0,0.0,0.0,0.0,98.0,98.0,98.0,98.0,0.0,0.0,0.0,26020.408163265307,26020.408163265307,26020.408163265307,26020.408163265307,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,600.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Arroyo Hondo,Ven,Cas,3,2950000.0,3875000.0,3575000.0,3900000.0,442059.5736624948,475000.0,-0.5541085158475311,212.0,246.0,336.0,550.0,151.95613402119267,169.0,0.48359148353202974,7045.454545454545,13915.09433962264,12271.402473887516,15853.658536585366,3779.101004159242,4404.10199556541,-0.3551291132452097,950000.0,338.0,3.0,4.0,5.0,6.0,6.0,6.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Atemajac del Valle,Ven,Cas,6,2500000.0,3820000.0,4365000.0,7100000.0,1780999.2513567582,3052500.0,0.2793457976029585,84.0,121.0,170.83333333333334,333.0,97.09173783363626,144.0,0.46854039610890186,18918.91891891892,27584.54106280193,28020.08503367199,39732.142857142855,6356.847220595153,4847.534108403674,0.06254600993030596,4600000.0,249.0,2.0,3.6666666666666665,8.0,1.0,1.8,3.0,1000.0,Medio,mediana_rango,4365000.0,mediana_rango,170.83333333333334,mediana_rango,28020.08503367199
Zap,Atemajac del Valle,Ven,Dep,1,1295000.0,1295000.0,1295000.0,1295000.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,23981.48148148148,23981.48148148148,23981.48148148148,23981.48148148148,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Atemajac del Valle,Ven,Terreno / Lote,2,2500000.0,6150000.0,6150000.0,9800000.0,3650000.0,3650000.0,0.0,210.0,315.0,315.0,420.0,105.0,105.0,0.0,11904.761904761905,17619.04761904762,17619.04761904762,23333.33333333333,5714.285714285712,5714.285714285714,0.0,7300000.0,210.0,3.0,4.0,5.0,4.0,4.0,4.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Atlas Chapalita,Ven,Dep,7,5400000.0,5800000.0,5824285.714285715,6390000.0,357405.6176254146,510000.0,0.06290948243184258,85.0,97.0,98.42857142857143,115.0,8.957951660909075,8.0,0.14764537613739528,55102.04081632653,59793.81443298969,59380.11520439617,64588.23529411765,3003.2089685058017,3089.1782882143816,-0.12753393623578668,990000.0,30.0,2.0,2.2857142857142856,3.0,2.0,2.0,2.0,2588.0,Premium,mediana_rango,5824285.714285715,mediana_rango,98.42857142857144,mediana_rango,59380.11520439617
Zap,Atlas Colomos,Ven,Cas,7,1900000.0,28000000.0,26768856.85714286,37400000.0,11125271.628328085,9110999.0,-0.10245296523385507,90.0,515.0,470.42857142857144,600.0,161.6962382660393,76.0,-0.25520151173136896,21111.11111111111,51488.54961832061,53190.84387400559,79914.52991452992,17116.29454541341,16426.138096294613,0.092077069219561,35500000.0,510.0,3.0,4.0,6.0,4.0,5.333333333333333,6.0,6000.0,Económico,mediana_rango,26768856.85714286,mediana_rango,470.4285714285714,mediana_rango,53190.84387400559
Zap,Atlas Colomos,Ven,Dep,1,5346410.0,5346410.0,5346410.0,5346410.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,53464.1,53464.1,53464.1,53464.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Auditorio,Ven,Cas,1,4000000.0,4000000.0,4000000.0,4000000.0,0.0,0.0,0.0,186.0,186.0,186.0,186.0,0.0,0.0,0.0,21505.37634408602,21505.37634408602,21505.37634408602,21505.37634408602,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Auditorio,Ven,Dep,2,1850000.0,3533500.0,3533500.0,5217000.0,1683500.0,1683500.0,0.0,66.0,106.5,106.5,147.0,40.5,40.5,0.0,28030.303030303032,31760.04947433519,31760.04947433519,35489.795918367345,3729.7464440321564,3729.746444032153,0.0,3367000.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Autódromo,Ven,Cas,4,2907000.0,3184000.0,3366750.0,4192000.0,516893.3037871549,672250.0,0.3061872564067426,89.0,110.0,111.75,138.0,17.541023345289748,16.75,0.08640000225271399,26106.194690265485,31160.36841392388,30272.463216606964,32662.921348314605,2543.4601122947693,2814.5168940937474,-0.3023237727658556,1285000.0,49.0,2.0,3.0,4.0,2.0,2.0,2.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Ayamonte,Ven,Cas,25,28512327.0,55000000.0,50036843.4,70000000.0,13829822.12426007,21787001.0,-0.35162277791557855,400.0,993.0,891.88,1200.0,240.0827057494979,358.0,-0.41267845931004493,34615.38461538462,57572.35454545455,57017.96091261612,74752.4975,8789.052565249385,5756.942109732852,-0.06180331757127697,41487673.0,800.0,3.0,5.28,7.0,2.0,6.36,9.0,35.0,Medio,mediana_IQR,50036843.4,mediana_IQR,891.88,mediana_IQR,57017.96091261612
Zap,Azaleas,Ven,Cas,8,18400000.0,21650000.0,24712375.0,36950000.0,7281479.724916839,8097750.0,0.3934076064447434,320.0,591.5,654.75,1131.0,263.4234945861891,358.5,0.22460015391221974,28505.2790346908,39066.04747162023,40618.598627951695,60031.25,10428.348704354446,13049.263188918361,0.13926256848329888,18550000.0,811.0,3.0,3.875,5.0,2.0,5.142857142857143,8.0,4600.0,Económico,mediana_rango,24712375.0,mediana_rango,654.75,mediana_rango,40618.598627951695
Zap,Base Aérea Militar No 5,Ven,Cas,37,6850000.0,8750000.0,11153075.135135135,24950000.0,4764975.23771781,7225000.0,0.49745876810572875,136.0,218.0,255.78378378378378,457.0,82.29680468498553,101.0,0.45286928072025967,30132.450331125827,42142.857142857145,43114.028664008896,61458.333333333336,8281.144059120366,11198.599999999999,0.11567938929980998,18100000.0,321.0,3.0,3.7027027027027026,6.0,2.0,3.0277777777777777,7.0,2245.6,Premium,mediana_IQR,11153075.135135137,mediana_IQR,255.78378378378375,mediana_IQR,43114.028664008896
