id,PaginaWeb,Ciudad,Fecha_Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Sep25_938f9808,Inm24,Gdl,01/09/2025,Cas,453.0,5.0,4.0,Ven,11990000.0,,Providencia,-103.378224,20.701982,64.0,3.5,55,26467.991169977926
Sep25_ceaa3066,Inm24,Zap,01/09/2025,Cas,260.0,4.0,2.0,Ven,7900000.0,,Valle Imperial,-103.436025,20.778427,129.0,4.5,0,30384.615384615383
Sep25_5355125d,Inm24,Zap,01/09/2025,Cas,209.0,4.0,3.0,Ven,10500000.0,,Poniente,-103.422315,20.722033,,3.5,15,50239.23444976076
Sep25_fa72d9cb,Inm24,Zap,01/09/2025,Cas,320.0,3.0,3.0,Ven,12850000.0,,Bosques de San Isidro (Las Cañadas),-103.358112,20.782525,194.0,3.5,18,40156.25
Sep25_b030f93f,Inm24,Zap,01/09/2025,Cas,462.0,5.0,4.0,Ven,21900000.0,,Mítica Residencial,-103.468697,20.734939,154.0,5.0,0,47402.5974025974
Sep25_ad5d5dc6,Inm24,Zap,01/09/2025,Cas,270.0,3.0,4.0,Ven,10800000.0,2200.0,Parque Virreyes,-103.439995,20.699932,246.0,2.5,0,40000.0
Sep25_a5afc3c7,Inm24,Gdl,01/09/2025,Cas,259.0,8.0,2.0,Ven,2990000.0,,Oblatos,-103.290959,20.697035,45.0,3.0,50,11544.401544401544
Sep25_e96706e4,Inm24,Zap,01/09/2025,Cas,76.0,2.0,2.0,Ven,2390000.0,,Francisco Sarabia,-103.438968,20.612255,53.0,2.0,13,31447.36842105263
Sep25_ff888edf,Inm24,Zap,01/09/2025,Cas,392.0,4.0,4.0,Ven,12170000.0,,Jardines Vallarta,-103.427549,20.682609,92.0,3.5,45,31045.918367346938
Sep25_6237b390,Inm24,Zap,01/09/2025,Cas,490.0,4.0,4.0,Ven,14899000.0,,Victoria,-103.39755,20.639049,207.0,5.0,0,30406.122448979593
Sep25_058faa1e,Inm24,Zap,01/09/2025,Cas,300.0,3.0,6.0,Ven,12400000.0,,Jardines del Sol,-103.41422,20.652123,7.0,2.5,5,41333.333333333336
Sep25_92517cd7,Inm24,Zap,01/09/2025,Cas,312.0,3.0,3.0,Ven,8000000.0,,Jardines Vallarta,-103.425884,20.682493,175.0,3.5,30,25641.02564102564
Sep25_c530cbbf,Inm24,Zap,01/09/2025,Cas,204.0,4.0,2.0,Ven,4150000.0,,El Vigía,-103.394203,20.733544,81.0,1.5,30,20343.13725490196
Sep25_9ec019e3,Inm24,Zap,01/09/2025,Cas,876.0,4.0,6.0,Ven,37900000.0,,Ecológica El Seattle,-103.377818,20.719117,106.0,5.5,22,43264.840182648404
Sep25_ad06e31a,Inm24,Zap,01/09/2025,Cas,348.0,4.0,4.0,Ven,7550000.0,,Ciudad Bugambilias,-103.475948,20.611087,142.0,4.5,0,21695.402298850575
Sep25_13d7790b,Inm24,Zap,01/09/2025,Cas,80.0,2.0,,Ven,2790000.0,,Coto Alva 2,-103.422327,20.790161,50.0,2.5,4,34875.0
Sep25_21344345,Inm24,Zap,01/09/2025,Cas,1156.0,5.0,4.0,Ven,27000000.0,,Chapalita Oriente,-103.404561,20.663429,190.0,6.0,50,23356.401384083045
Sep25_8434a93c,Inm24,Gdl,01/09/2025,Cas,307.0,8.0,5.0,Ven,9500000.0,,Arcos Vallarta,-103.383753,20.676518,,4.0,5,30944.625407166124
Sep25_49a389c2,Inm24,Zap,01/09/2025,Cas,230.0,3.0,2.0,Ven,7495000.0,,Bosques Vallarta,-103.476467,20.719043,324.0,3.0,0,32586.956521739132
Sep25_2a5abeb4,Inm24,Zap,01/09/2025,Cas,250.0,3.0,2.0,Ven,8400000.0,,Valle Imperial,-103.443457,20.771634,208.0,3.0,0,33600.0
Sep25_ac6dad80,Inm24,Zap,01/09/2025,Cas,108.0,3.0,2.0,Ven,3529950.0,800.0,Coto Abie,-103.423862,20.782729,108.0,3.0,0,32684.722222222223
Sep25_0f6817be,Inm24,Zap,01/09/2025,Cas,187.0,3.0,2.0,Ven,9900000.0,,Guadalajarita,-103.39893,20.71354,58.0,3.5,0,52941.17647058824
Sep25_143d9d0b,Inm24,Gdl,01/09/2025,Cas,322.0,4.0,3.0,Ven,10900000.0,,Terranova,-103.389381,20.682557,345.0,3.5,15,33850.931677018634
Sep25_7327191d,Inm24,Zap,01/09/2025,Cas,406.0,4.0,2.0,Ven,9900000.0,,La Giralda,-103.402884,20.647001,80.0,5.5,40,24384.23645320197
Sep25_69b29d8e,Inm24,Zap,01/09/2025,Cas,174.0,4.0,1.0,Ven,5680000.0,,Lomas Universidad,-103.434538,20.685903,150.0,3.0,27,32643.67816091954
Sep25_52b386af,Inm24,Zap,01/09/2025,Cas,395.0,6.0,4.0,Ven,26650000.0,6100.0,Real del Bosque,-103.413251,20.715649,20.0,5.5,10,67468.35443037975
Sep25_3e9fc4fb,Inm24,Zap,01/09/2025,Cas,770.0,4.0,3.0,Ven,45500000.0,9300.0,Valle Real,-103.443305,20.718698,138.0,6.5,20,59090.90909090909
Sep25_40c0e6c4,Inm24,Gdl,01/09/2025,Cas,405.0,6.0,3.0,Ven,13650000.0,,Italia Providencia,-103.376629,20.692313,75.0,6.0,0,33703.7037037037
Sep25_e342bcea,Inm24,Zap,01/09/2025,Cas,151.0,3.0,2.0,Ven,3249000.0,,Jardines de Nuevo México,-103.460956,20.779909,92.0,2.0,0,21516.556291390727
Sep25_b4a17464,Inm24,Zap,01/09/2025,Cas,300.0,5.0,3.0,Ven,6900000.0,,Prados Vallarta,-103.418499,20.674753,192.0,2.5,,23000.0
Sep25_ccacbde4,Inm24,Gdl,01/09/2025,Cas,485.0,2.0,3.0,Ven,10500000.0,,Lomas de Guevara,-103.382,20.6895,149.0,5.0,40,21649.484536082473
Sep25_95354041,Inm24,Zap,01/09/2025,Cas,800.0,7.0,6.0,Ven,42200999.0,,Ayamonte,-103.467073,20.675263,31.0,7.5,0,52751.24875
Sep25_118ff43c,Inm24,Zap,01/09/2025,Cas,371.0,3.0,4.0,Ven,15900000.0,5000.0,Valle Real,-103.447018,20.724183,268.0,5.0,,42857.142857142855
Sep25_ee37f9f4,Inm24,Zap,01/09/2025,Cas,1462.0,7.0,8.0,Ven,34000000.0,,Chapalita Sur,-103.404432,20.658424,187.0,9.5,35,23255.81395348837
Sep25_8111162f,Inm24,Zap,01/09/2025,Cas,636.0,4.0,6.0,Ven,19800000.0,,Bosques de San Isidro (Las Cañadas),-103.376433,20.780003,316.0,6.0,18,31132.075471698114
Sep25_f445493b,Inm24,Zap,01/09/2025,Cas,150.0,4.0,2.0,Ven,4297139.0,,Coto Zoi,-103.412596,20.785263,213.0,3.5,0,28647.593333333334
Sep25_384d43d0,Inm24,Zap,01/09/2025,Cas,1100.0,4.0,8.0,Ven,21000000.0,,Ciudad del Sol,-103.40832,20.65334,,3.5,30,19090.909090909092
Sep25_805a0bc2,Inm24,Zap,01/09/2025,Cas,82.0,2.0,2.0,Ven,3258000.0,,Santa Ana Tepetitlán,-103.443973,20.616288,68.0,2.5,3,39731.70731707317
Sep25_1bb364df,Inm24,Gdl,01/09/2025,Cas,575.0,10.0,5.0,Ven,12000000.0,,Zona Centro,-103.356924,20.675884,13.0,8.0,20,20869.565217391304
Sep25_89fb5a6a,Inm24,Zap,01/09/2025,Cas,588.0,4.0,7.0,Ven,21000000.0,,Santa Isabel,-103.406683,20.706817,,6.5,15,35714.28571428572
Sep25_489d6b74,Inm24,Zap,01/09/2025,Cas,163.0,4.0,2.0,Ven,5750000.0,,Ciudad Granja,-103.451535,20.670383,108.0,3.5,14,35276.073619631905
Sep25_776547bd,Inm24,Zap,01/09/2025,Cas,182.0,4.0,2.0,Ven,5440000.0,,Poniente,-103.429422,20.72834,39.0,3.0,0,29890.10989010989
Sep25_ce308922,Inm24,Zap,01/09/2025,Cas,229.0,2.0,,Ven,7950000.0,1500.0,Valeira,-103.46928,20.724843,85.0,4.0,0,34716.157205240175
Sep25_e78649af,Inm24,Zap,01/09/2025,Cas,417.0,4.0,3.0,Ven,16200000.0,,Ciudad de Los Niños,-103.412638,20.663137,157.0,4.0,4,38848.92086330935
Sep25_ea78ac61,Inm24,Zap,01/09/2025,Cas,338.0,4.0,2.0,Ven,15650000.0,,Jardín Real,-103.439665,20.741677,,4.5,0,46301.775147928995
Sep25_287459d3,Inm24,Zap,01/09/2025,Cas,63.0,2.0,1.0,Ven,1950000.0,,Lomas del Centinela,-103.361132,20.758376,23.0,1.5,16,30952.380952380954
Sep25_c5a6f65e,Inm24,Zap,01/09/2025,Cas,102.0,2.0,2.0,Ven,3877135.0,,Argenta Parque Residencial,-103.396443,20.768449,189.0,2.5,0,38011.12745098039
Sep25_1ba5eb1d,Inm24,Zap,01/09/2025,Cas,174.0,3.0,2.0,Ven,6950000.0,,Bosques Vallarta,-103.473875,20.717664,128.0,3.5,2,39942.528735632186
Sep25_98e956be,Inm24,Zap,01/09/2025,Cas,313.0,5.0,4.0,Ven,12200000.0,,Los Pinos,-103.406141,20.680004,,5.0,10,38977.6357827476
Sep25_c930ef77,Inm24,Zap,01/09/2025,Cas,600.0,6.0,6.0,Ven,35900999.0,,Atlas Colomos,-103.402417,20.716504,4.0,6.5,0,59834.99833333334
Sep25_3feadd12,Inm24,Zap,01/09/2025,Cas,223.0,3.0,2.0,Ven,7960000.0,,Jardín Real,-103.437,20.7324,189.0,4.0,20,35695.06726457399
Sep25_1461ef82,Inm24,Gdl,01/09/2025,Cas,354.0,6.0,3.0,Ven,8200000.0,,Santa Mónica,-103.348644,20.710307,,3.5,1,23163.841807909605
Sep25_ad3d897c,Inm24,Gdl,01/09/2025,Cas,115.0,3.0,,Ven,2450000.0,,Reforma,-103.32228,20.676035,46.0,2.0,50,21304.347826086956
Sep25_3afa3f3d,Inm24,Zap,01/09/2025,Cas,376.0,4.0,4.0,Ven,15100000.0,,Olivos Residencial,-103.459125,20.735017,53.0,4.5,5,40159.574468085106
Sep25_5130239c,Inm24,Zap,01/09/2025,Cas,360.0,4.0,4.0,Ven,18000000.0,,Arauca I,-103.463123,20.733597,334.0,3.0,0,50000.0
Sep25_fd0944c4,Inm24,Zap,01/09/2025,Cas,120.0,3.0,2.0,Ven,4970000.0,,El Colli Urbano,-103.42588,20.642463,50.0,2.5,25,41416.666666666664
Sep25_30aca632,Inm24,Zap,01/09/2025,Cas,141.0,3.0,4.0,Ven,8500000.0,,Paseos del Sol,-103.425,20.6377,1.0,2.0,30,60283.68794326241
Sep25_f712dd14,Inm24,Gdl,01/09/2025,Cas,270.0,4.0,2.0,Ven,12800000.0,,Jardines Plaza del Sol,-103.39582,20.65791,26.0,3.0,,47407.40740740741
Sep25_00765a51,Inm24,Zap,01/09/2025,Cas,161.0,3.0,5.0,Ven,6500000.0,,Unidad Cadete Fco. Márquez,-103.423311,20.63408,23.0,2.0,30,40372.67080745342
Sep25_04c2f4c6,Inm24,Desconocido,01/09/2025,Cas,942.0,3.0,6.0,Ven,7000000.0,5500000.0,Desconocida,-103.446686,20.833364,,3.0,14,7430.997876857749
Sep25_6adbe2c2,Inm24,Zap,01/09/2025,Cas,665.0,4.0,6.0,Ven,43000000.0,,Alcázar Poniente,-103.4271,20.695735,60.0,6.5,0,64661.65413533834
Sep25_6ec9b460,Inm24,Zap,01/09/2025,Cas,145.0,3.0,2.0,Ven,11500000.0,7700.0,La Estancia,-103.429503,20.669471,287.0,4.0,10,79310.3448275862
Sep25_2612ad3f,Inm24,Zap,01/09/2025,Cas,163.0,4.0,2.0,Ven,5100000.0,620.0,Real de Valdepeñas,-103.400611,20.756436,89.0,3.0,11,31288.34355828221
Sep25_50664597,Inm24,Zap,01/09/2025,Cas,244.0,3.0,2.0,Ven,14900000.0,,Valle Real,-103.447624,20.720615,41.0,3.5,28,61065.57377049181
Sep25_6f3c8df3,Inm24,Zap,01/09/2025,Cas,150.0,4.0,2.0,Ven,5600000.0,,Chapalita Las Fuentes,-103.426759,20.65563,163.0,3.5,,37333.333333333336
Sep25_20f9cb18,Inm24,Zap,01/09/2025,Cas,114.0,3.0,2.0,Ven,2690000.0,,Luna Bosque Residencial,-103.478142,20.631946,101.0,2.5,8,23596.491228070176
Sep25_62754136,Inm24,Gdl,01/09/2025,Cas,307.0,3.0,2.0,Ven,9900000.0,,Independencia,-103.329007,20.707982,121.0,3.5,en construcción,32247.55700325733
Sep25_8d09f115,Inm24,Gdl,01/09/2025,Cas,618.0,5.0,2.0,Ven,11800000.0,,El Rosario,-103.324354,20.634923,357.0,5.0,15,19093.851132686083
Sep25_bbe1371a,Inm24,Zap,01/09/2025,Cas,89.0,3.0,2.0,Ven,1900000.0,,Amaranto,-103.453763,20.810485,144.0,2.0,0,21348.314606741573
Sep25_f49bce98,Inm24,Zap,01/09/2025,Cas,282.0,4.0,4.0,Ven,10900000.0,,Valle Imperial,-103.430206,20.790837,30.0,3.5,0,38652.48226950355
Sep25_6bf6db17,Inm24,Zap,01/09/2025,Cas,325.0,4.0,3.0,Ven,15250000.0,2500.0,Parque Virreyes,-103.440715,20.700004,,4.5,5,46923.07692307692
Sep25_ba1b678b,Inm24,Zap,01/09/2025,Cas,243.0,3.0,3.0,Ven,7950000.0,1.0,Valle Imperial,-103.430206,20.790837,67.0,4.0,en construcción,32716.04938271605
Sep25_849f14b2,Inm24,Desconocido,01/09/2025,Cas,115.0,3.0,2.0,Ven,5000000.0,1700.0,Desconocida,,,93.0,3.0,0,43478.260869565216
Sep25_8618f00a,Inm24,Zap,01/09/2025,Cas,244.0,4.0,2.0,Ven,7900000.0,,Guadalajara (Technology Park),-103.497425,20.731004,,4.5,0,32377.049180327867
Sep25_d79720a4,Inm24,Gdl,01/09/2025,Cas,170.0,4.0,1.0,Ven,1600000.0,,Las Conchas,-103.339237,20.661232,317.0,2.0,30,9411.764705882353
Sep25_4297fddf,Inm24,Zap,01/09/2025,Cas,232.0,4.0,2.0,Ven,7990000.0,,Lagos del Country,-103.36728,20.714319,23.0,3.5,0,34439.65517241379
Sep25_3997d203,Inm24,Desconocido,01/09/2025,Cas,309.0,3.0,2.0,Ven,8950000.0,,Desconocida,-103.447195,20.57963,68.0,4.0,0,28964.40129449838
Sep25_91642ca0,Inm24,Zap,01/09/2025,Cas,126.0,3.0,2.0,Ven,3083000.0,700.0,Jardines de Nuevo México,-103.456703,20.775078,0.0,2.5,0,24468.25396825397
Sep25_a36e1d78,Inm24,Zap,01/09/2025,Cas,374.0,3.0,2.0,Ven,9000000.0,,Vistas del Valle,-103.486157,20.609259,9.0,5.0,2,24064.171122994652
Sep25_1a96fb8c,Inm24,Zap,01/09/2025,Cas,425.0,3.0,3.0,Ven,18950000.0,,Los Castaños,-103.446391,20.697557,105.0,5.5,5,44588.23529411765
Sep25_8dcfc8bc,Inm24,Gdl,01/09/2025,Cas,272.0,3.0,2.0,Ven,12000000.0,,Americana,-103.367765,20.669982,350.0,2.5,24,44117.64705882353
Sep25_55a8401e,Inm24,Zap,01/09/2025,Cas,561.0,4.0,4.0,Ven,27350000.0,,Reserva Real,-103.439281,20.722029,159.0,4.5,0,48752.22816399287
Sep25_ce35774f,Inm24,Desconocido,01/09/2025,Cas,91.0,3.0,,Ven,1800000.0,,Desconocida,-103.350322,20.607212,77.0,1.5,25,19780.21978021978
Sep25_7da38085,Inm24,Zap,01/09/2025,Cas,260.0,2.0,4.0,Ven,7490000.0,600.0,Bosques Vallarta,-103.478552,20.721266,107.0,2.0,0,28807.69230769231
Sep25_e6a8db06,Inm24,Zap,01/09/2025,Cas,900.0,4.0,6.0,Ven,50000000.0,,Real del Bosque,-103.412106,20.71635,,6.5,15,55555.555555555555
Sep25_f789b45c,Inm24,Gdl,01/09/2025,Cas,80.0,3.0,,Ven,3300000.0,,Lomas del Paradero,-103.314433,20.648584,31.0,1.5,30,41250.0
Sep25_a631d4ba,Inm24,Zap,01/09/2025,Cas,1144.0,4.0,8.0,Ven,39900000.0,,Lomas del Centinela,-103.366922,20.765126,137.0,8.5,0,34877.62237762238
Sep25_84e7f2ad,Inm24,Desconocido,01/09/2025,Cas,245.0,4.0,2.0,Ven,9190000.0,,Desconocida,-103.474261,20.729847,98.0,5.0,0,37510.204081632655
Sep25_b59ed139,Inm24,Zap,01/09/2025,Cas,90.0,2.0,1.0,Ven,3099000.0,,Paseos del Sol,-103.429503,20.637353,42.0,2.0,15,34433.333333333336
Sep25_785bb730,Inm24,Gdl,01/09/2025,Cas,246.0,6.0,4.0,Ven,13500000.0,,Victoria,-103.398067,20.643355,231.0,5.0,0,54878.04878048781
Sep25_7e8e4e96,Inm24,Zap,01/09/2025,Cas,177.0,3.0,2.0,Ven,6880000.0,,Solares,-103.459228,20.721338,308.0,2.5,20,38870.056497175145
Sep25_03d18006,Inm24,Zap,01/09/2025,Cas,235.0,4.0,3.0,Ven,8840000.0,,Jardín Real,-103.435794,20.740483,107.0,4.5,21,37617.02127659575
Sep25_d4cb24ae,Inm24,Desconocido,01/09/2025,Cas,245.0,5.0,2.0,Ven,7995000.0,,Desconocida,-103.474274,20.73057,176.0,5.0,0,32632.65306122449
Sep25_ffdab3c5,Inm24,Zap,01/09/2025,Cas,198.0,4.0,2.0,Ven,8250000.0,,Lomas de Guadalupe,-103.417479,20.667744,19.0,3.0,30,41666.666666666664
Sep25_ee38a9bd,Inm24,Zap,01/09/2025,Cas,150.0,3.0,2.0,Ven,3750000.0,1200.0,Praderas del Centinela,-103.386091,20.765029,135.0,3.0,8,25000.0
Sep25_9d15f7f5,Inm24,Zap,01/09/2025,Cas,262.0,4.0,4.0,Ven,9050000.0,,Camino Real,-103.413618,20.668877,282.0,4.0,37,34541.98473282443
Sep25_958548b0,Inm24,Zap,01/09/2025,Cas,170.0,4.0,2.0,Ven,3100000.0,450.0,Bosques de San Gonzalo,-103.430397,20.774893,8.0,3.5,,18235.29411764706
Sep25_87e49659,Inm24,Zap,01/09/2025,Cas,400.0,4.0,4.0,Ven,15990000.0,3000.0,San Juan de Ocotán,-103.471785,20.71437,,5.0,1,39975.0
Sep25_3974d313,Inm24,Zap,01/09/2025,Cas,404.0,4.0,4.0,Ven,20000000.0,1600.0,Puerta de Hierro,-103.419662,20.710852,175.0,4.5,29,49504.9504950495
Sep25_c8ea9b0a,Inm24,Zap,01/09/2025,Cas,515.0,4.0,3.0,Ven,17500000.0,,Arcos de Guadalupe,-103.433833,20.665127,,4.5,4,33980.58252427184
Sep25_13147fb6,Inm24,Zap,01/09/2025,Cas,194.0,4.0,2.0,Ven,4300000.0,,Sendas Residencial G3,-103.418329,20.774386,,4.0,0,22164.94845360825
Sep25_6b8dd8c5,Inm24,Zap,01/09/2025,Cas,364.0,4.0,2.0,Ven,9670000.0,1100.0,Ciudad Bugambilias,-103.444437,20.601107,37.0,4.5,0,26565.934065934067
Sep25_aa5841f7,Inm24,Zap,01/09/2025,Cas,138.0,3.0,2.0,Ven,4700000.0,750.0,Valle de San Isidro,-103.387006,20.748674,32.0,3.5,0,34057.97101449275
Sep25_7077bcf5,Inm24,Gdl,01/09/2025,Cas,294.0,4.0,1.0,Ven,5500000.0,,La Esperanza (La Federacha),-103.319691,20.708138,33.0,4.0,32,18707.482993197278
Sep25_ed8fa9b3,Inm24,Zap,01/09/2025,Cas,130.0,3.0,2.0,Ven,3700000.0,800.0,Valle de San Isidro,-103.389135,20.751215,26.0,2.5,15,28461.53846153846
Sep25_45ee0168,Inm24,Desconocido,01/09/2025,Cas,145.0,4.0,2.0,Ven,9088000.0,,Desconocida,-103.476705,20.732695,16.0,4.5,0,62675.862068965514
Sep25_9fdd6a8f,Inm24,Zap,01/09/2025,Cas,298.0,3.0,2.0,Ven,6500000.0,,La Venta del Astillero,-103.540234,20.723161,,2.0,11,21812.080536912752
Sep25_f88be512,Inm24,Zap,01/09/2025,Cas,572.0,4.0,5.0,Ven,32800000.0,3500.0,Pontevedra,-103.413318,20.714754,,4.5,12,57342.657342657345
Sep25_ebc2101d,Inm24,Zap,01/09/2025,Cas,230.0,6.0,,Ven,3650000.0,,La Mora,-103.424268,20.731654,,2.5,20,15869.565217391304
Sep25_312d196c,Inm24,Zap,01/09/2025,Cas,285.0,1.0,,Ven,4100000.0,,Loma Bonita Ejidal,-103.406276,20.625288,,2.0,30,14385.964912280702
Sep25_f10c37b0,Inm24,Zap,01/09/2025,Cas,463.0,4.0,4.0,Ven,14350000.0,,Villa Universitaria,-103.412138,20.693248,64.0,5.0,6,30993.52051835853
Sep25_ba6e058a,Inm24,Zap,01/09/2025,Cas,524.0,4.0,3.0,Ven,28700000.0,,Prados Vallarta,-103.41497,20.677459,6.0,4.5,0,54770.99236641221
Sep25_8379539b,Inm24,Zap,01/09/2025,Cas,315.0,4.0,3.0,Ven,10400000.0,2100.0,Ciudad Bugambilias,-103.448494,20.609241,58.0,5.0,en construcción,33015.87301587302
Sep25_2ca53c0b,Inm24,Zap,01/09/2025,Cas,99.0,3.0,2.0,Ven,3350000.0,,Constituyentes,-103.373895,20.726762,20.0,1.0,,33838.38383838384
Sep25_227f7537,Inm24,Gdl,01/09/2025,Cas,294.0,4.0,1.0,Ven,3990000.0,,Mezquitán,-103.357518,20.700591,,2.0,60,13571.42857142857
Sep25_b11c3b76,Inm24,Zap,01/09/2025,Cas,1000.0,5.0,5.0,Ven,35000000.0,,Ciudad Bugambilias,-103.473931,20.610281,,5.5,6,35000.0
Sep25_08b3f886,Inm24,Zap,01/09/2025,Cas,637.0,5.0,6.0,Ven,34500000.0,,Parque Virreyes,-103.439995,20.699932,151.0,6.0,2,54160.12558869702
Sep25_2796a0d9,Inm24,Zap,01/09/2025,Cas,232.0,4.0,2.0,Ven,5890000.0,800.0,Bosques Vallarta,-103.474593,20.717527,,4.5,4,25387.931034482757
Sep25_ee38a9bd,Inm24,Zap,01/09/2025,Cas,150.0,3.0,2.0,Ven,3750000.0,1200.0,Praderas del Centinela,-103.386091,20.765029,135.0,3.0,8,25000.0
Sep25_404aa46f,Inm24,Desconocido,01/09/2025,Cas,130.0,3.0,2.0,Ven,8950000.0,,Desconocida,-103.476242,20.732806,278.0,4.0,0,68846.15384615384
Sep25_c0a66ed6,Inm24,Gdl,01/09/2025,Cas,552.0,7.0,2.0,Ven,31530000.0,,Americana,-103.363,20.6749,305.0,5.0,1,57119.565217391304
Sep25_4ef54550,Inm24,Gdl,01/09/2025,Cas,249.0,3.0,2.0,Ven,8600000.0,,Ladrón de Guevara,-103.380124,20.683269,152.0,3.0,0,34538.152610441764
Sep25_6c72a3bd,Inm24,Gdl,01/09/2025,Cas,266.0,3.0,2.0,Ven,5850000.0,,Mezquitán Country,-103.360158,20.696064,51.0,2.5,25,21992.48120300752
Sep25_4522bc74,Inm24,Desconocido,01/09/2025,Cas,666.0,4.0,4.0,Ven,35000000.0,,Desconocida,-103.475022,20.714779,124.0,4.0,10,52552.55255255255
Sep25_2a8b1f73,Inm24,Desconocido,01/09/2025,Cas,200.0,3.0,2.0,Ven,7699000.0,,Desconocida,-103.474318,20.734808,8.0,3.5,0,38495.0
Sep25_b71e106b,Inm24,Zap,01/09/2025,Cas,467.0,4.0,4.0,Ven,33900000.0,,El Capullo,-103.383455,20.7215,28.0,3.5,5,72591.00642398286
Sep25_de4a4132,Inm24,Gdl,01/09/2025,Cas,126.0,3.0,1.0,Ven,3650000.0,,Jardines de La Paz,-103.298695,20.643171,73.0,1.5,28,28968.25396825397
Sep25_76d1753f,Inm24,Gdl,01/09/2025,Cas,500.0,7.0,1.0,Ven,16800000.0,,Moderna,-103.362543,20.663273,243.0,5.5,6,33600.0
Sep25_ee37f9f4,Inm24,Zap,01/09/2025,Cas,1462.0,7.0,8.0,Ven,34000000.0,,Chapalita Sur,-103.404432,20.658424,187.0,9.5,35,23255.81395348837
Sep25_ca52a7fa,Inm24,Gdl,01/09/2025,Cas,830.0,4.0,7.0,Ven,41000000.0,,Americana,-103.361559,20.674889,43.0,5.5,50,49397.590361445786
Sep25_5d800c10,Inm24,Zap,01/09/2025,Cas,190.0,3.0,2.0,Ven,5899000.0,,Porta Real,-103.452209,20.729335,39.0,4.0,12,31047.36842105263
Sep25_894be9f4,Inm24,Zap,01/09/2025,Cas,226.0,3.0,2.0,Ven,7900000.0,1636.0,Solares Antara,-103.46698,20.724905,47.0,3.5,5,34955.75221238938
Sep25_82977e81,Inm24,Zap,01/09/2025,Cas,175.0,3.0,2.0,Ven,6900000.0,,Chapalita Oriente,-103.404414,20.665213,10.0,3.0,50,39428.57142857143
Sep25_85d8496d,Inm24,Zap,01/09/2025,Cas,160.0,3.0,,Ven,3700000.0,,Lomas del Batan,-103.352246,20.722189,54.0,2.5,40,23125.0
Sep25_2c8d0043,Inm24,Gdl,01/09/2025,Cas,404.0,3.0,4.0,Ven,19750000.0,4000.0,Country Club,-103.37068,20.700503,51.0,3.5,5,48886.13861386139
Sep25_13d7790b,Inm24,Zap,01/09/2025,Cas,80.0,2.0,,Ven,2790000.0,,Coto Alva 2,-103.422327,20.790161,50.0,2.5,4,34875.0
Sep25_6b41af64,Inm24,Zap,01/09/2025,Cas,170.0,4.0,1.0,Ven,6095000.0,,Jardines del Sol,-103.417178,20.648261,12.0,2.0,35,35852.94117647059
Sep25_a9b47d3c,Inm24,Gdl,01/09/2025,Cas,118.0,3.0,,Ven,2250000.0,,Lázaro Cárdenas,-103.37863,20.619468,92.0,2.0,25,19067.79661016949
Sep25_b6f6b0d9,Inm24,Zap,01/09/2025,Cas,205.0,3.0,2.0,Ven,8500000.0,2444.0,Solares,-103.46215,20.726082,186.0,3.5,15,41463.41463414634
Sep25_47b50cd7,Inm24,Zap,01/09/2025,Cas,275.0,4.0,4.0,Ven,5950000.0,1000.0,Valle Imperial,-103.441472,20.773512,,4.5,1,21636.363636363636
Sep25_80e438f5,Inm24,Zap,01/09/2025,Cas,700.0,4.0,6.0,Ven,40000000.0,,Lomas del Valle,-103.402154,20.689155,36.0,6.0,0,57142.857142857145
Sep25_9b1bfdd5,Inm24,Zap,01/09/2025,Cas,179.0,3.0,2.0,Ven,4700000.0,,Alicante,-103.412189,20.78722,63.0,4.0,,26256.983240223464
Sep25_ab992673,Inm24,Desconocido,01/09/2025,Cas,165.0,4.0,3.0,Ven,9200000.0,,Desconocida,-103.478674,20.727178,,4.0,0,55757.57575757576
Sep25_b3ecee0d,Inm24,Zap,01/09/2025,Cas,640.0,5.0,4.0,Ven,31800000.0,2500.0,Valle Real,-103.442336,20.717686,,6.0,6,49687.5
Sep25_85dc45df,Inm24,Gdl,01/09/2025,Cas,259.0,3.0,1.0,Ven,5710000.0,,Villaseñor (Santa Teresita),-103.367024,20.68366,6.0,2.5,40,22046.332046332045
Sep25_d6b42479,Inm24,Zap,01/09/2025,Cas,177.0,3.0,2.0,Ven,5200000.0,,Valle Imperial,-103.433237,20.779404,,2.5,0,29378.531073446327
Sep25_eff6de1d,Inm24,Gdl,01/09/2025,Cas,144.0,3.0,2.0,Ven,6290000.0,,Jardines del Country,-103.362338,20.709121,61.0,4.5,24,43680.555555555555
Sep25_e6bbb1ac,Inm24,Zap,01/09/2025,Cas,399.0,3.0,5.0,Ven,15000000.0,2900.0,Bosques de San Isidro (Las Cañadas),-103.37473,20.771922,48.0,2.5,22,37593.984962406015
Sep25_b922aac5,Inm24,Zap,01/09/2025,Cas,616.0,3.0,4.0,Ven,17500000.0,,Ciudad Bugambilias,-103.452256,20.602667,59.0,4.5,20,28409.090909090908
Sep25_73ea9dd4,Inm24,Zap,01/09/2025,Cas,190.0,7.0,2.0,Ven,2550000.0,,Lomas de San Gonzalo,-103.438235,20.772239,133.0,4.5,30,13421.052631578947
